id,raceId,year,round,sessionNumber,code,name,startTimeUtc,endTimeUtc,isRace,cancelled
fia-formula-2-championship_2019_baku_qualifying,faad1f37-0768-4a57-845b-0ef7d5b506a6,2019,2,2,,Qualifying,2019-04-26T11:00:00Z,2019-04-26T11:30:00Z,False,False
fia-formula-2-championship_2019_baku_grid,faad1f37-0768-4a57-845b-0ef7d5b506a6,2019,2,3,,Grid,,,False,False
fia-formula-2-championship_2019_baku_feature-race,faad1f37-0768-4a57-845b-0ef7d5b506a6,2019,2,4,,Feature Race,2019-04-27T08:00:00Z,2019-04-27T09:05:00Z,True,False
fia-formula-2-championship_2019_baku_grid-2,faad1f37-0768-4a57-845b-0ef7d5b506a6,2019,2,5,,Grid,,,False,False
fia-formula-2-championship_2019_baku_sprint-race,faad1f37-0768-4a57-845b-0ef7d5b506a6,2019,2,6,,Sprint Race,2019-04-28T09:10:00Z,2019-04-28T10:00:00Z,True,False
fia-formula-2-championship_2019_catalunya_free-practice,ee3663f7-da8a-41b2-8761-54df52513993,2019,3,1,,Free Practice,2019-05-10T11:00:00Z,2019-05-10T11:45:00Z,False,False
fia-formula-2-championship_2019_catalunya_qualifying,ee3663f7-da8a-41b2-8761-54df52513993,2019,3,2,,Qualifying,2019-05-10T14:55:00Z,2019-05-10T15:25:00Z,False,False
fia-formula-2-championship_2019_catalunya_grid,ee3663f7-da8a-41b2-8761-54df52513993,2019,3,3,,Grid,,,False,False
fia-formula-2-championship_2019_catalunya_feature-race,ee3663f7-da8a-41b2-8761-54df52513993,2019,3,4,,Feature Race,2019-05-11T14:40:00Z,2019-05-11T15:45:00Z,True,False
fia-formula-2-championship_2019_catalunya_grid-2,ee3663f7-da8a-41b2-8761-54df52513993,2019,3,5,,Grid,,,False,False
fia-formula-2-championship_2019_catalunya_sprint-race,ee3663f7-da8a-41b2-8761-54df52513993,2019,3,6,,Sprint Race,2019-05-12T09:30:00Z,2019-05-12T10:20:00Z,True,False
fia-formula-2-championship_2019_monaco_free-practice,19caaf49-dd66-414a-8f44-cd2f11a8f9d0,2019,4,1,,Free Practice,2019-05-23T07:15:00Z,2019-05-23T08:00:00Z,False,False
fia-formula-2-championship_2019_monaco_qualifying-1,19caaf49-dd66-414a-8f44-cd2f11a8f9d0,2019,4,2,,Qualifying 1,2019-05-23T11:20:00Z,2019-05-23T11:36:00Z,False,False
fia-formula-2-championship_2019_monaco_qualifying-2,19caaf49-dd66-414a-8f44-cd2f11a8f9d0,2019,4,3,,Qualifying 2,2019-05-23T11:44:00Z,2019-05-23T12:00:00Z,False,False
fia-formula-2-championship_2019_monaco_grid,19caaf49-dd66-414a-8f44-cd2f11a8f9d0,2019,4,4,,Grid,,,False,False
fia-formula-2-championship_2019_monaco_feature-race,19caaf49-dd66-414a-8f44-cd2f11a8f9d0,2019,4,5,,Feature Race,2019-05-24T09:30:00Z,2019-05-24T10:35:00Z,True,False
fia-formula-2-championship_2019_monaco_grid-2,19caaf49-dd66-414a-8f44-cd2f11a8f9d0,2019,4,6,,Grid,,,False,False
fia-formula-2-championship_2019_monaco_sprint-race,19caaf49-dd66-414a-8f44-cd2f11a8f9d0,2019,4,7,,Sprint Race,2019-05-25T15:15:00Z,2019-05-25T16:05:00Z,True,False
fia-formula-2-championship_2019_paul-ricard_free-practice,8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,1,,Free Practice,2019-06-21T10:55:00Z,2019-06-21T11:40:00Z,False,False
fia-formula-2-championship_2019_paul-ricard_qualifying,8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,2,,Qualifying,2019-06-21T14:55:00Z,2019-06-21T15:25:00Z,False,False
fia-formula-2-championship_2019_paul-ricard_grid,8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,3,,Grid,,,False,False
fia-formula-2-championship_2019_paul-ricard_feature-race,8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,4,,Feature Race,2019-06-22T14:45:00Z,2019-06-22T15:50:00Z,True,False
fia-formula-2-championship_2019_paul-ricard_grid-2,8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,5,,Grid,,,False,False
fia-formula-2-championship_2019_paul-ricard_sprint-race,8ff399c5-3c85-4cc8-92d9-03b689353a1c,2019,5,6,,Sprint Race,2019-06-23T09:25:00Z,2019-06-23T10:15:00Z,True,False
fia-formula-2-championship_2019_red-bull-ring_free-practice,a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,1,,Free Practice,2019-06-28T11:00:00Z,2019-06-28T11:45:00Z,False,False
fia-formula-2-championship_2019_red-bull-ring_qualifying,a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,2,,Qualifying,2019-06-28T14:55:00Z,2019-06-28T15:25:00Z,False,False
fia-formula-2-championship_2019_red-bull-ring_grid,a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,3,,Grid,,,False,False
fia-formula-2-championship_2019_red-bull-ring_feature-race,a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,4,,Feature Race,2019-06-29T14:45:00Z,2019-06-29T15:50:00Z,True,False
fia-formula-2-championship_2019_red-bull-ring_grid-2,a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,5,,Grid,,,False,False
fia-formula-2-championship_2019_red-bull-ring_sprint-race,a66b17ae-96bd-441b-a536-67a64df51bb4,2019,6,6,,Sprint Race,2019-06-30T09:00:00Z,2019-06-30T09:50:00Z,True,False
fia-formula-2-championship_2019_silverstone_free-practice,e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,1,,Free Practice,2019-07-12T10:55:00Z,2019-07-12T11:40:00Z,False,False
fia-formula-2-championship_2019_silverstone_qualifying,e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,2,,Qualifying,2019-07-12T14:55:00Z,2019-07-12T15:25:00Z,False,False
fia-formula-2-championship_2019_silverstone_grid,e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,3,,Grid,,,False,False
fia-formula-2-championship_2019_silverstone_feature-race,e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,4,,Feature Race,2019-07-13T14:45:00Z,2019-07-13T15:50:00Z,True,False
fia-formula-2-championship_2019_silverstone_grid-2,e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,5,,Grid,,,False,False
fia-formula-2-championship_2019_silverstone_sprint-race,e4fe319a-1bfb-487e-a633-5fb2567858a1,2019,7,6,,Sprint Race,2019-07-14T09:00:00Z,2019-07-14T09:50:00Z,True,False
fia-formula-2-championship_2019_hungaroring_free-practice,fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,1,,Free Practice,2019-08-02T11:00:00Z,2019-08-02T11:45:00Z,False,False
fia-formula-2-championship_2019_hungaroring_qualifying,fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,2,,Qualifying,2019-08-02T14:55:00Z,2019-08-02T15:25:00Z,False,False
fia-formula-2-championship_2019_hungaroring_grid,fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,3,,Grid,,,False,False
fia-formula-2-championship_2019_hungaroring_feature-race,fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,4,,Feature Race,2019-08-03T08:10:00Z,2019-08-03T09:15:00Z,True,False
fia-formula-2-championship_2019_hungaroring_grid-2,fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,5,,Grid,,,False,False
fia-formula-2-championship_2019_hungaroring_sprint-race,fdbc0701-a4d2-413a-a76a-60e244f9e60c,2019,8,6,,Sprint Race,2019-08-04T09:25:00Z,2019-08-04T10:15:00Z,True,False
fia-formula-2-championship_2019_spa-francorchamps_free-practice,3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,1,,Free Practice,2019-08-30T11:00:00Z,2019-08-30T11:45:00Z,False,False
fia-formula-2-championship_2019_spa-francorchamps_qualifying,3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,2,,Qualifying,2019-08-30T14:55:00Z,2019-08-30T15:25:00Z,False,False
fia-formula-2-championship_2019_spa-francorchamps_grid,3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,3,,Grid,,,False,False
fia-formula-2-championship_2019_spa-francorchamps_feature-race,3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,4,,Feature Race,2019-08-31T14:45:00Z,2019-08-31T15:50:00Z,True,True
fia-formula-2-championship_2019_spa-francorchamps_grid-2,3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,5,,Grid,,,False,False
fia-formula-2-championship_2019_spa-francorchamps_sprint-race,3dab9ea9-3a5f-4d66-85df-7a53c54eed55,2019,9,6,,Sprint Race,2019-09-01T09:15:00Z,2019-09-01T10:05:00Z,True,True
fia-formula-2-championship_2019_monza_free-practice,c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,1,,Free Practice,2019-09-06T11:00:00Z,2019-09-06T11:45:00Z,False,False
fia-formula-2-championship_2019_monza_qualifying,c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,2,,Qualifying,2019-09-06T14:55:00Z,2019-09-06T15:25:00Z,False,False
fia-formula-2-championship_2019_monza_grid,c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,3,,Grid,,,False,False
fia-formula-2-championship_2019_monza_feature-race,c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,4,,Feature Race,2019-09-07T14:45:00Z,2019-09-07T15:50:00Z,True,False
fia-formula-2-championship_2019_monza_grid-2,c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,5,,Grid,,,False,False
fia-formula-2-championship_2019_monza_sprint-race,c828636b-8f30-42f9-a204-c2c8fa098f7a,2019,10,6,,Sprint Race,2019-09-08T08:50:00Z,2019-09-08T09:40:00Z,True,False
fia-formula-2-championship_2019_sochi_free-practice,d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,1,,Free Practice,2019-09-27T06:30:00Z,2019-09-27T07:15:00Z,False,False
fia-formula-2-championship_2019_sochi_qualifying,d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,2,,Qualifying,2019-09-27T10:00:00Z,2019-09-27T10:30:00Z,False,False
fia-formula-2-championship_2019_sochi_grid,d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,3,,Grid,,,False,False
fia-formula-2-championship_2019_sochi_feature-race,d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,4,,Feature Race,2019-09-28T13:45:00Z,2019-09-28T14:50:00Z,True,False
fia-formula-2-championship_2019_sochi_grid-2,d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,5,,Grid,,,False,False
fia-formula-2-championship_2019_sochi_sprint-race,d9122d03-c1b0-4982-8baf-ed552ff160f5,2019,11,6,,Sprint Race,2019-09-29T08:20:00Z,2019-09-29T09:10:00Z,True,False
fia-formula-2-championship_2019_yas-marina_free-practice,463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,1,,Free Practice,2019-11-29T07:30:00Z,2019-11-29T08:15:00Z,False,False
fia-formula-2-championship_2019_yas-marina_qualifying,463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,2,,Qualifying,2019-11-29T15:00:00Z,2019-11-29T15:30:00Z,False,False
fia-formula-2-championship_2019_yas-marina_grid,463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,3,,Grid,,,False,False
fia-formula-2-championship_2019_yas-marina_feature-race,463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,4,,Feature Race,2019-11-30T14:45:00Z,2019-11-30T15:50:00Z,True,False
fia-formula-2-championship_2019_yas-marina_grid-2,463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,5,,Grid,,,False,False
fia-formula-2-championship_2019_yas-marina_sprint-race,463bcec8-e646-4ef4-9947-bfa17dc44d67,2019,12,6,,Sprint Race,2019-12-01T09:30:00Z,,True,False
fia-formula-2-championship_2020_spielberg_free-practice,da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,1,,Free Practice,2020-07-03T10:55:00Z,2020-07-03T11:40:00Z,False,False
fia-formula-2-championship_2020_spielberg_qualifying,da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,2,,Qualifying,2020-07-03T15:00:00Z,2020-07-03T15:30:00Z,False,False
fia-formula-2-championship_2020_spielberg_grid,da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,3,,Grid,,,False,False
fia-formula-2-championship_2020_spielberg_race,da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,4,,Race,2020-07-04T14:45:00Z,2020-07-04T15:30:00Z,True,False
fia-formula-2-championship_2020_spielberg_grid-2,da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,5,,Grid,,,False,False
fia-formula-2-championship_2020_spielberg_race-2,da549643-40c0-410f-9c53-8a5141c8cca6,2020,1,6,,Race,2020-07-05T09:10:00Z,2020-07-05T10:00:00Z,True,False
fia-formula-2-championship_2020_spielberg-2_free-practice,c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,1,,Free Practice,2020-07-10T10:55:00Z,2020-07-10T11:40:00Z,False,False
fia-formula-2-championship_2020_spielberg-2_qualifying,c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,2,,Qualifying,2020-07-10T15:00:00Z,2020-07-10T15:30:00Z,False,False
fia-formula-2-championship_2020_spielberg-2_grid,c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,3,,Grid,,,False,False
fia-formula-2-championship_2020_spielberg-2_race,c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,4,,Race,2020-07-11T14:45:00Z,2020-07-11T15:50:00Z,True,False
fia-formula-2-championship_2020_spielberg-2_grid-2,c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,5,,Grid,,,False,False
fia-formula-2-championship_2020_spielberg-2_race-2,c42b3347-4142-45ce-bf5f-9912827efd4f,2020,2,6,,Race,2020-07-12T09:10:00Z,2020-07-12T10:00:00Z,True,False
fia-formula-2-championship_2020_budapest_free-practice,d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,1,,Free Practice,2020-07-17T10:55:00Z,2020-07-17T11:40:00Z,False,False
fia-formula-2-championship_2020_budapest_qualifying,d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,2,,Qualifying,2020-07-17T15:00:00Z,2020-07-17T15:30:00Z,False,False
fia-formula-2-championship_2020_budapest_grid,d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,3,,Grid,,,False,False
fia-formula-2-championship_2020_budapest_race,d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,4,,Race,2020-07-18T14:45:00Z,2020-07-18T15:50:00Z,True,False
fia-formula-2-championship_2020_budapest_grid-2,d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,5,,Grid,,,False,False
fia-formula-2-championship_2020_budapest_race-2,d60da7bd-234c-4eb6-b96a-f5a1dc0dd1d9,2020,3,6,,Race,2020-07-19T09:10:00Z,2020-07-19T10:00:00Z,True,False
fia-formula-2-championship_2020_silverstone_free-practice,835cc41b-f3ee-4205-ae0f-30c82ac651ad,2020,4,1,,Free Practice,2020-07-31T11:55:00Z,2020-07-31T12:40:00Z,False,False
fia-formula-2-championship_2020_silverstone_qualifying,835cc41b-f3ee-4205-ae0f-30c82ac651ad,2020,4,2,,Qualifying,2020-07-31T16:00:00Z,2020-07-31T16:30:00Z,False,False
fia-formula-2-championship_2020_silverstone_grid,835cc41b-f3ee-4205-ae0f-30c82ac651ad,2020,4,3,,Grid,,,False,False
fia-formula-2-championship_2020_silverstone_race,835cc41b-f3ee-4205-ae0f-30c82ac651ad,2020,4,4,,Race,2020-08-01T14:45:00Z,2020-08-01T15:50:00Z,True,False
fia-formula-2-championship_2020_silverstone_grid-2,835cc41b-f3ee-4205-ae0f-30c82ac651ad,2020,4,5,,Grid,,,False,False
fia-formula-2-championship_2020_silverstone_race-2,835cc41b-f3ee-4205-ae0f-30c82ac651ad,2020,4,6,,Race,2020-08-02T09:10:00Z,2020-08-02T10:00:00Z,True,False
fia-formula-2-championship_2020_silverstone-2_free-practice,2d8473bf-eef5-4303-b311-aae9a6ab804c,2020,5,1,,Free Practice,2020-08-07T11:55:00Z,2020-08-07T12:40:00Z,False,False
fia-formula-2-championship_2020_silverstone-2_qualifying,2d8473bf-eef5-4303-b311-aae9a6ab804c,2020,5,2,,Qualifying,2020-08-07T16:00:00Z,2020-08-07T16:30:00Z,False,False
fia-formula-2-championship_2020_silverstone-2_grid,2d8473bf-eef5-4303-b311-aae9a6ab804c,2020,5,3,,Grid,,,False,False
fia-formula-2-championship_2020_silverstone-2_race,2d8473bf-eef5-4303-b311-aae9a6ab804c,2020,5,4,,Race,2020-08-08T14:45:00Z,2020-08-08T15:50:00Z,True,False
fia-formula-2-championship_2020_silverstone-2_grid-2,2d8473bf-eef5-4303-b311-aae9a6ab804c,2020,5,5,,Grid,,,False,False
fia-formula-2-championship_2020_silverstone-2_race-2,2d8473bf-eef5-4303-b311-aae9a6ab804c,2020,5,6,,Race,2020-08-09T09:10:00Z,2020-08-09T10:00:00Z,True,False
fia-formula-2-championship_2020_barcelona_free-practice,8076d1b3-757f-4531-838e-ed118c7ddcd7,2020,6,1,,Free Practice,2020-08-14T10:55:00Z,2020-08-14T11:40:00Z,False,False
fia-formula-2-championship_2020_barcelona_qualifying,8076d1b3-757f-4531-838e-ed118c7ddcd7,2020,6,2,,Qualifying,2020-08-14T15:00:00Z,2020-08-14T15:30:00Z,False,False
fia-formula-2-championship_2020_barcelona_grid,8076d1b3-757f-4531-838e-ed118c7ddcd7,2020,6,3,,Grid,,,False,False
fia-formula-2-championship_2020_barcelona_race,8076d1b3-757f-4531-838e-ed118c7ddcd7,2020,6,4,,Race,2020-08-15T14:45:00Z,2020-08-15T15:50:00Z,True,False
fia-formula-2-championship_2020_barcelona_grid-2,8076d1b3-757f-4531-838e-ed118c7ddcd7,2020,6,5,,Grid,,,False,False
fia-formula-2-championship_2020_barcelona_race-2,8076d1b3-757f-4531-838e-ed118c7ddcd7,2020,6,6,,Race,2020-08-16T09:10:00Z,2020-08-16T10:00:00Z,True,False
fia-formula-2-championship_2020_spa-francorchamps_free-practice,1ad0b4fc-14a3-431b-9bde-d21cda38f176,2020,7,1,,Free Practice,2020-08-28T10:55:00Z,2020-08-28T11:40:00Z,False,False
fia-formula-2-championship_2020_spa-francorchamps_qualifying,1ad0b4fc-14a3-431b-9bde-d21cda38f176,2020,7,2,,Qualifying,2020-08-28T15:00:00Z,2020-08-28T15:30:00Z,False,False
fia-formula-2-championship_2020_spa-francorchamps_grid,1ad0b4fc-14a3-431b-9bde-d21cda38f176,2020,7,3,,Grid,,,False,False
fia-formula-2-championship_2020_spa-francorchamps_race,1ad0b4fc-14a3-431b-9bde-d21cda38f176,2020,7,4,,Race,2020-08-29T14:45:00Z,2020-08-29T15:50:00Z,True,False
fia-formula-2-championship_2020_spa-francorchamps_grid-2,1ad0b4fc-14a3-431b-9bde-d21cda38f176,2020,7,5,,Grid,,,False,False
fia-formula-2-championship_2020_spa-francorchamps_race-2,1ad0b4fc-14a3-431b-9bde-d21cda38f176,2020,7,6,,Race,2020-08-30T09:10:00Z,2020-08-30T10:00:00Z,True,False
fia-formula-2-championship_2020_monza_practice,b67559b3-c3e3-46af-8702-1b30df331105,2020,8,1,,Practice,2020-09-04T10:55:00Z,2020-09-04T11:40:00Z,False,False
fia-formula-2-championship_2020_monza_qualifying,b67559b3-c3e3-46af-8702-1b30df331105,2020,8,2,,Qualifying,2020-09-04T15:00:00Z,2020-09-04T15:30:00Z,False,False
fia-formula-2-championship_2020_monza_grid,b67559b3-c3e3-46af-8702-1b30df331105,2020,8,3,,Grid,,,False,False
fia-formula-2-championship_2020_monza_feature-race,b67559b3-c3e3-46af-8702-1b30df331105,2020,8,4,,Feature Race,2020-09-05T14:45:00Z,2020-09-05T15:50:00Z,True,False
fia-formula-2-championship_2020_monza_grid-2,b67559b3-c3e3-46af-8702-1b30df331105,2020,8,5,,Grid,,,False,False
fia-formula-2-championship_2020_monza_sprint-race,b67559b3-c3e3-46af-8702-1b30df331105,2020,8,6,,Sprint Race,2020-09-06T09:10:00Z,2020-09-06T10:00:00Z,True,False
fia-formula-2-championship_2020_mugello_free-practice,9b28c61c-2536-4a15-9ebc-44587e0961be,2020,9,1,,Free Practice,2020-09-11T10:55:00Z,2020-09-11T11:40:00Z,False,False
fia-formula-2-championship_2020_mugello_qualifying,9b28c61c-2536-4a15-9ebc-44587e0961be,2020,9,2,,Qualifying,2020-09-11T15:00:00Z,2020-09-11T15:30:00Z,False,False
fia-formula-2-championship_2020_mugello_grid,9b28c61c-2536-4a15-9ebc-44587e0961be,2020,9,3,,Grid,,,False,False
fia-formula-2-championship_2020_mugello_feature-race,9b28c61c-2536-4a15-9ebc-44587e0961be,2020,9,4,,Feature Race,2020-09-12T14:45:00Z,2020-09-12T15:50:00Z,True,False
fia-formula-2-championship_2020_mugello_grid-2,9b28c61c-2536-4a15-9ebc-44587e0961be,2020,9,5,,Grid,,,False,False
fia-formula-2-championship_2020_mugello_sprint-race,9b28c61c-2536-4a15-9ebc-44587e0961be,2020,9,6,,Sprint Race,2020-09-12T09:55:00Z,2020-09-12T10:45:00Z,True,False
fia-formula-2-championship_2020_sochi_free-practice,65d140ca-cd32-44d4-9950-fc73976c88d0,2020,10,1,,Free Practice,2020-09-25T06:35:00Z,2020-09-25T07:20:00Z,False,False
fia-formula-2-championship_2020_sochi_qualifying,65d140ca-cd32-44d4-9950-fc73976c88d0,2020,10,2,,Qualifying,2020-09-25T10:30:00Z,2020-09-25T11:00:00Z,False,False
fia-formula-2-championship_2020_sochi_grid,65d140ca-cd32-44d4-9950-fc73976c88d0,2020,10,3,,Grid,,,False,False
fia-formula-2-championship_2020_sochi_feature-race,65d140ca-cd32-44d4-9950-fc73976c88d0,2020,10,4,,Feature Race,2020-09-26T07:15:00Z,2020-09-26T08:20:00Z,True,False
fia-formula-2-championship_2020_sochi_grid-2,65d140ca-cd32-44d4-9950-fc73976c88d0,2020,10,5,,Grid,,,False,False
fia-formula-2-championship_2020_sochi_sprint-race,65d140ca-cd32-44d4-9950-fc73976c88d0,2020,10,6,,Sprint Race,2020-09-27T07:55:00Z,2020-09-27T08:45:00Z,True,False
fia-formula-2-championship_2020_sakhir_free-practice,e24b74e1-0fd4-41e3-8df3-c780450a2acc,2020,11,1,FP,Free Practice,2020-11-27T09:35:00Z,2020-11-27T10:20:00Z,False,False
fia-formula-2-championship_2020_sakhir_qualifying,e24b74e1-0fd4-41e3-8df3-c780450a2acc,2020,11,2,Q,Qualifying,2020-11-27T13:15:00Z,2020-11-27T13:45:00Z,False,False
fia-formula-2-championship_2020_sakhir_grid,e24b74e1-0fd4-41e3-8df3-c780450a2acc,2020,11,3,GR,Grid,,,False,False
fia-formula-2-championship_2020_sakhir_feature-race,e24b74e1-0fd4-41e3-8df3-c780450a2acc,2020,11,4,Race,Feature Race,2020-11-28T09:10:00Z,2020-11-28T10:15:00Z,True,False
fia-formula-2-championship_2020_sakhir_grid-2,e24b74e1-0fd4-41e3-8df3-c780450a2acc,2020,11,5,GR,Grid,,,False,False
fia-formula-2-championship_2020_sakhir_sprint-race,e24b74e1-0fd4-41e3-8df3-c780450a2acc,2020,11,6,Race,Sprint Race,2020-11-29T10:00:00Z,2020-11-29T10:50:00Z,True,False
fia-formula-2-championship_2020_sakhir-2_free-practice,5e964eb0-894a-4255-bde2-4a6a00860392,2020,12,1,FP,Free Practice,2020-12-04T12:05:00Z,2020-12-04T12:50:00Z,False,False
fia-formula-2-championship_2020_sakhir-2_qualifying,5e964eb0-894a-4255-bde2-4a6a00860392,2020,12,2,Q,Qualifying,2020-12-04T15:45:00Z,2020-12-04T16:15:00Z,False,False
fia-formula-2-championship_2020_sakhir-2_grid,5e964eb0-894a-4255-bde2-4a6a00860392,2020,12,3,GR,Grid,,,False,False
fia-formula-2-championship_2020_sakhir-2_feature-race,5e964eb0-894a-4255-bde2-4a6a00860392,2020,12,4,Race,Feature Race,2020-12-05T12:10:00Z,2020-12-05T13:15:00Z,True,False
fia-formula-2-championship_2020_sakhir-2_grid-2,5e964eb0-894a-4255-bde2-4a6a00860392,2020,12,5,GR,Grid,,,False,False
fia-formula-2-championship_2020_sakhir-2_sprint-race,5e964eb0-894a-4255-bde2-4a6a00860392,2020,12,6,Race,Sprint Race,2020-12-06T12:20:00Z,2020-12-06T13:05:00Z,True,False
fia-formula-2-championship_2021_sakhir_free-practice,af3bb76c-ea2b-4998-bc39-1ff1b11b6aba,2021,1,1,FP,Free Practice,2021-03-26T10:05:00Z,2021-03-26T10:50:00Z,False,False
fia-formula-2-championship_2021_sakhir_qualifying,af3bb76c-ea2b-4998-bc39-1ff1b11b6aba,2021,1,2,Q,Qualifying,2021-03-26T13:30:00Z,2021-03-26T14:00:00Z,False,False
fia-formula-2-championship_2021_sakhir_starting-grid,af3bb76c-ea2b-4998-bc39-1ff1b11b6aba,2021,1,3,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_sakhir_race,af3bb76c-ea2b-4998-bc39-1ff1b11b6aba,2021,1,4,Race,Race,2021-03-27T10:25:00Z,2021-03-27T11:15:00Z,True,False
fia-formula-2-championship_2021_sakhir_starting-grid-2,af3bb76c-ea2b-4998-bc39-1ff1b11b6aba,2021,1,5,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_sakhir_race-2,af3bb76c-ea2b-4998-bc39-1ff1b11b6aba,2021,1,6,Race,Race,2021-03-27T16:40:00Z,2021-03-27T17:30:00Z,True,False
fia-formula-2-championship_2021_sakhir_starting-grid-3,af3bb76c-ea2b-4998-bc39-1ff1b11b6aba,2021,1,7,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_sakhir_race-3,af3bb76c-ea2b-4998-bc39-1ff1b11b6aba,2021,1,8,Race,Race,2021-03-28T10:50:00Z,2021-03-28T11:55:00Z,True,False
fia-formula-2-championship_2021_monte-carlo_free-practice,8f0d7462-5023-4018-bc8c-15d4bdb8b61b,2021,2,1,FP,Free Practice,2021-05-20T07:45:00Z,2021-05-20T08:30:00Z,False,False
fia-formula-2-championship_2021_monte-carlo_1st-qualifying,8f0d7462-5023-4018-bc8c-15d4bdb8b61b,2021,2,2,Q1,1st Qualifying,2021-05-20T11:20:00Z,2021-05-20T11:36:00Z,False,False
fia-formula-2-championship_2021_monte-carlo_2nd-qualifying,8f0d7462-5023-4018-bc8c-15d4bdb8b61b,2021,2,3,Q2,2nd Qualifying,2021-05-20T11:44:00Z,2021-05-20T12:00:00Z,False,False
fia-formula-2-championship_2021_monte-carlo_starting-grid,8f0d7462-5023-4018-bc8c-15d4bdb8b61b,2021,2,4,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_monte-carlo_race,8f0d7462-5023-4018-bc8c-15d4bdb8b61b,2021,2,5,Race,Race,2021-05-21T09:45:00Z,2021-05-21T10:35:00Z,True,False
fia-formula-2-championship_2021_monte-carlo_starting-grid-2,8f0d7462-5023-4018-bc8c-15d4bdb8b61b,2021,2,6,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_monte-carlo_race-2,8f0d7462-5023-4018-bc8c-15d4bdb8b61b,2021,2,7,Race,Race,2021-05-22T06:20:00Z,2021-05-22T07:10:00Z,True,False
fia-formula-2-championship_2021_monte-carlo_starting-grid-3,8f0d7462-5023-4018-bc8c-15d4bdb8b61b,2021,2,8,GR,Starting Grid,,,False,False
fia-formula-2-championship_2021_monte-carlo_race-3,8f0d7462-5023-4018-bc8c-15d4bdb8b61b,2021,2,9,Race,Race,2021-05-22T15:15:00Z,2021-05-22T16:20:00Z,True,False
