"raceId","year","round","positionDisplayOrder","positionNumber","positionText","constructorId","engineManufacturerId","points","positionsGained","championshipWon"
65,1958,1,1,1,"1","cooper","climax",8,,false
65,1958,1,2,2,"2","ferrari","ferrari",6,,false
65,1958,1,3,3,"3","maserati","maserati",3,,false
66,1958,2,1,1,"1","cooper","climax",16,0,false
66,1958,2,2,2,"2","ferrari","ferrari",12,0,false
66,1958,2,3,3,"3","maserati","maserati",3,0,false
66,1958,2,4,4,"4","brm","brm",2,0,false
67,1958,3,1,1,"1","cooper","climax",19,0,false
67,1958,3,2,2,"2","ferrari","ferrari",14,0,false
67,1958,3,3,3,"3","vanwall","vanwall",8,2,false
67,1958,3,4,4,"4","brm","brm",8,0,false
67,1958,3,5,5,"5","maserati","maserati",3,-2,false
68,1958,4,1,1,"1","cooper","climax",19,0,false
68,1958,4,2,2,"2","ferrari","ferrari",14,0,false
68,1958,4,3,3,"3","vanwall","vanwall",8,0,false
68,1958,4,4,4,"4","brm","brm",8,0,false
68,1958,4,5,5,"5","maserati","maserati",3,0,false
69,1958,5,1,1,"1","ferrari","ferrari",20,1,false
69,1958,5,2,2,"2","cooper","climax",19,-1,false
69,1958,5,3,3,"3","vanwall","vanwall",16,0,false
69,1958,5,4,4,"4","brm","brm",10,0,false
69,1958,5,5,5,"5","maserati","maserati",3,0,false
69,1958,5,6,6,"6","lotus","climax",3,0,false
70,1958,6,1,1,"1","ferrari","ferrari",28,0,false
70,1958,6,2,2,"2","vanwall","vanwall",22,1,false
70,1958,6,3,3,"3","cooper","climax",19,-1,false
70,1958,6,4,4,"4","brm","brm",10,0,false
70,1958,6,5,5,"5","maserati","maserati",6,0,false
70,1958,6,6,6,"6","lotus","climax",3,0,false
71,1958,7,1,1,"1","ferrari","ferrari",36,0,false
71,1958,7,2,2,"2","vanwall","vanwall",25,0,false
71,1958,7,3,3,"3","cooper","climax",23,0,false
71,1958,7,4,4,"4","brm","brm",12,0,false
71,1958,7,5,5,"5","maserati","maserati",6,0,false
71,1958,7,6,6,"6","lotus","climax",3,0,false
72,1958,8,1,1,"1","ferrari","ferrari",37,0,false
72,1958,8,2,2,"2","vanwall","vanwall",33,0,false
72,1958,8,3,3,"3","cooper","climax",29,0,false
72,1958,8,4,4,"4","brm","brm",12,0,false
72,1958,8,5,5,"5","maserati","maserati",6,0,false
72,1958,8,6,6,"6","lotus","climax",3,0,false
73,1958,9,1,1,"1","vanwall","vanwall",41,1,false
73,1958,9,2,2,"2","ferrari","ferrari",40,-1,false
73,1958,9,3,3,"3","cooper","climax",29,0,false
73,1958,9,4,4,"4","brm","brm",15,0,false
73,1958,9,5,5,"5","maserati","maserati",6,0,false
73,1958,9,6,6,"6","lotus","climax",3,0,false
74,1958,10,1,1,"1","vanwall","vanwall",46,0,true
74,1958,10,2,2,"2","ferrari","ferrari",40,0,false
74,1958,10,3,3,"3","cooper","climax",31,0,false
74,1958,10,4,4,"4","brm","brm",15,0,false
74,1958,10,5,5,"5","maserati","maserati",6,0,false
74,1958,10,6,6,"6","lotus","climax",3,0,false
75,1958,11,1,1,"1","vanwall","vanwall",48,0,true
75,1958,11,2,2,"2","ferrari","ferrari",40,0,false
75,1958,11,3,3,"3","cooper","climax",31,0,false
75,1958,11,4,4,"4","brm","brm",18,0,false
75,1958,11,5,5,"5","maserati","maserati",6,0,false
75,1958,11,6,6,"6","lotus","climax",3,0,false
76,1959,1,1,1,"1","cooper","climax",8,,false
76,1959,1,2,2,"2","ferrari","ferrari",6,,false
77,1959,2,1,1,"1","cooper","climax",8,0,false
77,1959,2,2,2,"2","ferrari","ferrari",6,0,false
78,1959,3,1,1,"1","cooper","climax",14,0,false
78,1959,3,2,2,"2","brm","brm",8,1,false
78,1959,3,3,3,"3","ferrari","ferrari",8,-1,false
78,1959,3,4,4,"4","lotus","climax",3,-1,false
79,1959,4,1,1,"1","cooper","climax",18,0,false
79,1959,4,2,2,"2","ferrari","ferrari",16,1,false
79,1959,4,3,3,"3","brm","brm",8,-1,false
79,1959,4,4,4,"4","lotus","climax",3,0,false
80,1959,5,1,1,"1","cooper","climax",26,0,false
80,1959,5,2,2,"2","ferrari","ferrari",16,0,false
80,1959,5,3,3,"3","brm","brm",14,0,false
80,1959,5,4,4,"4","lotus","climax",3,0,false
81,1959,6,1,1,"1","cooper","climax",29,0,false
81,1959,6,2,2,"2","ferrari","ferrari",24,0,false
81,1959,6,3,3,"3","brm","brm",16,0,false
81,1959,6,4,4,"4","lotus","climax",3,0,false
82,1959,7,1,1,"1","cooper","climax",34,0,false
82,1959,7,2,2,"2","ferrari","ferrari",28,0,false
82,1959,7,3,3,"3","brm","brm",18,0,false
82,1959,7,4,4,"4","lotus","climax",3,0,false
83,1959,8,1,1,"1","cooper","climax",38,0,true
83,1959,8,2,2,"2","ferrari","ferrari",32,0,false
83,1959,8,3,3,"3","brm","brm",18,0,false
83,1959,8,4,4,"4","lotus","climax",3,0,false
84,1959,9,1,1,"1","cooper","climax",40,0,true
84,1959,9,2,2,"2","ferrari","ferrari",32,0,false
84,1959,9,3,3,"3","brm","brm",18,0,false
84,1959,9,4,4,"4","lotus","climax",5,0,false
85,1960,1,1,1,"1","cooper","climax",8,,false
85,1960,1,2,2,"2","ferrari","ferrari",6,,false
85,1960,1,3,3,"3","cooper","maserati",3,,false
85,1960,1,4,4,"4","lotus","climax",1,,false
86,1960,2,1,1,"1","cooper","climax",14,0,false
86,1960,2,2,2,"2","ferrari","ferrari",10,0,false
86,1960,2,3,3,"3","lotus","climax",9,1,false
86,1960,2,4,4,"4","cooper","maserati",3,-1,false
86,1960,2,5,5,"5","brm","brm",2,0,false
87,1960,3,1,1,"1","cooper","climax",14,0,false
87,1960,3,2,2,"2","ferrari","ferrari",10,0,false
87,1960,3,3,3,"3","lotus","climax",9,0,false
87,1960,3,4,4,"4","cooper","maserati",3,0,false
87,1960,3,5,5,"5","brm","brm",2,0,false
88,1960,4,1,1,"1","cooper","climax",22,0,false
88,1960,4,2,2,"2","lotus","climax",15,1,false
88,1960,4,3,3,"3","ferrari","ferrari",12,-1,false
88,1960,4,4,4,"4","brm","brm",6,1,false
88,1960,4,5,5,"5","cooper","maserati",3,-1,false
89,1960,5,1,1,"1","cooper","climax",30,0,false
89,1960,5,2,2,"2","lotus","climax",17,0,false
89,1960,5,3,3,"3","ferrari","ferrari",15,0,false
89,1960,5,4,4,"4","brm","brm",6,0,false
89,1960,5,5,5,"5","cooper","maserati",3,0,false
90,1960,6,1,1,"1","cooper","climax",38,0,false
90,1960,6,2,2,"2","lotus","climax",19,0,false
90,1960,6,3,3,"3","ferrari","ferrari",15,0,false
90,1960,6,4,4,"4","brm","brm",6,0,false
90,1960,6,5,5,"5","cooper","maserati",3,0,false
91,1960,7,1,1,"1","cooper","climax",46,0,true
91,1960,7,2,2,"2","lotus","climax",25,0,false
91,1960,7,3,3,"3","ferrari","ferrari",16,0,false
91,1960,7,4,4,"4","brm","brm",6,0,false
91,1960,7,5,5,"5","cooper","maserati",3,0,false
92,1960,8,1,1,"1","cooper","climax",48,0,true
92,1960,8,2,2,"2","lotus","climax",28,0,false
92,1960,8,3,3,"3","ferrari","ferrari",19,0,false
92,1960,8,4,4,"4","brm","brm",6,0,false
92,1960,8,5,5,"5","cooper","maserati",3,0,false
93,1960,9,1,1,"1","cooper","climax",48,0,true
93,1960,9,2,2,"2","lotus","climax",28,0,false
93,1960,9,3,3,"3","ferrari","ferrari",26,0,false
93,1960,9,4,4,"4","brm","brm",6,0,false
93,1960,9,5,5,"5","cooper","maserati",3,0,false
93,1960,9,6,5,"5","cooper","castellotti",3,1,false
93,1960,9,7,7,"7","porsche","porsche",1,-1,false
94,1960,10,1,1,"1","cooper","climax",48,0,true
94,1960,10,2,2,"2","lotus","climax",34,0,false
94,1960,10,3,3,"3","ferrari","ferrari",26,0,false
94,1960,10,4,4,"4","brm","brm",8,0,false
94,1960,10,5,5,"5","cooper","maserati",3,0,false
94,1960,10,6,5,"5","cooper","castellotti",3,0,false
94,1960,10,7,7,"7","porsche","porsche",1,0,false
95,1961,1,1,1,"1","lotus","climax",8,,false
95,1961,1,2,2,"2","ferrari","ferrari",6,,false
95,1961,1,3,3,"3","porsche","porsche",2,,false
95,1961,1,4,4,"4","cooper","climax",1,,false
96,1961,2,1,1,"1","ferrari","ferrari",14,1,false
96,1961,2,2,2,"2","lotus","climax",12,-1,false
96,1961,2,3,3,"3","porsche","porsche",2,0,false
96,1961,2,4,4,"4","cooper","climax",2,0,false
97,1961,3,1,1,"1","ferrari","ferrari",22,0,false
97,1961,3,2,2,"2","lotus","climax",12,0,false
97,1961,3,3,3,"3","cooper","climax",4,1,false
97,1961,3,4,4,"4","porsche","porsche",3,-1,false
98,1961,4,1,1,"1","ferrari","ferrari",30,0,false
98,1961,4,2,2,"2","lotus","climax",16,0,false
98,1961,4,3,3,"3","porsche","porsche",9,1,false
98,1961,4,4,4,"4","cooper","climax",6,-1,false
98,1961,4,5,5,"5","brm","climax",1,0,false
99,1961,5,1,1,"1","ferrari","ferrari",38,0,true
99,1961,5,2,2,"2","lotus","climax",16,0,false
99,1961,5,3,3,"3","porsche","porsche",11,0,false
99,1961,5,4,4,"4","cooper","climax",9,0,false
99,1961,5,5,5,"5","brm","climax",1,0,false
100,1961,6,1,1,"1","ferrari","ferrari",38,0,true
100,1961,6,2,2,"2","lotus","climax",24,0,false
100,1961,6,3,3,"3","porsche","porsche",11,0,false
100,1961,6,4,4,"4","cooper","climax",10,0,false
100,1961,6,5,5,"5","brm","climax",1,0,false
101,1961,7,1,1,"1","ferrari","ferrari",40,0,true
101,1961,7,2,2,"2","lotus","climax",24,0,false
101,1961,7,3,3,"3","porsche","porsche",17,0,false
101,1961,7,4,4,"4","cooper","climax",13,0,false
101,1961,7,5,5,"5","brm","climax",3,0,false
102,1961,8,1,1,"1","ferrari","ferrari",40,0,true
102,1961,8,2,2,"2","lotus","climax",32,0,false
102,1961,8,3,3,"3","porsche","porsche",22,0,false
102,1961,8,4,4,"4","cooper","climax",14,0,false
102,1961,8,5,5,"5","brm","climax",7,0,false
103,1962,1,1,1,"1","brm","brm",9,,false
103,1962,1,2,2,"2","lotus","climax",6,,false
103,1962,1,3,3,"3","ferrari","ferrari",4,,false
103,1962,1,4,4,"4","cooper","climax",2,,false
103,1962,1,5,5,"5","porsche","porsche",1,,false
104,1962,2,1,1,"1","cooper","climax",11,3,false
104,1962,2,2,2,"2","brm","brm",10,-1,false
104,1962,2,3,3,"3","ferrari","ferrari",10,0,false
104,1962,2,4,4,"4","lotus","climax",6,-2,false
104,1962,2,5,5,"5","lola","climax",3,1,false
104,1962,2,6,6,"6","porsche","porsche",3,-1,false
105,1962,3,1,1,"1","brm","brm",16,1,false
105,1962,3,2,2,"2","lotus","climax",15,2,false
105,1962,3,3,3,"3","ferrari","ferrari",14,0,false
105,1962,3,4,4,"4","cooper","climax",11,-3,false
105,1962,3,5,5,"5","lola","climax",5,0,false
105,1962,3,6,6,"6","porsche","porsche",3,0,false
106,1962,4,1,1,"1","brm","brm",20,0,false
106,1962,4,2,2,"2","cooper","climax",17,2,false
106,1962,4,3,3,"3","lotus","climax",15,-1,false
106,1962,4,4,4,"4","ferrari","ferrari",14,-1,false
106,1962,4,5,5,"5","porsche","porsche",12,1,false
106,1962,4,6,6,"6","lola","climax",7,-1,false
107,1962,5,1,1,"1","lotus","climax",24,2,false
107,1962,5,2,2,"2","brm","brm",23,-1,false
107,1962,5,3,3,"3","cooper","climax",21,-1,false
107,1962,5,4,4,"4","ferrari","ferrari",14,0,false
107,1962,5,5,5,"5","lola","climax",13,1,false
107,1962,5,6,6,"6","porsche","porsche",12,-1,false
108,1962,6,1,1,"1","brm","brm",31,1,false
108,1962,6,2,2,"2","lotus","climax",27,-1,false
108,1962,6,3,3,"3","cooper","climax",23,0,false
108,1962,6,4,4,"4","lola","climax",19,1,false
108,1962,6,5,5,"5","porsche","porsche",16,1,false
108,1962,6,6,6,"6","ferrari","ferrari",15,-2,false
109,1962,7,1,1,"1","brm","brm",37,0,false
109,1962,7,2,2,"2","lotus","climax",27,0,false
109,1962,7,3,3,"3","cooper","climax",25,0,false
109,1962,7,4,4,"4","lola","climax",19,0,false
109,1962,7,5,5,"5","ferrari","ferrari",18,1,false
109,1962,7,6,6,"6","porsche","porsche",17,-1,false
110,1962,8,1,1,"1","brm","brm",39,0,false
110,1962,8,2,2,"2","lotus","climax",36,0,false
110,1962,8,3,3,"3","cooper","climax",27,0,false
110,1962,8,4,4,"4","lola","climax",19,0,false
110,1962,8,5,5,"5","porsche","porsche",18,1,false
110,1962,8,6,6,"6","ferrari","ferrari",18,-1,false
110,1962,8,7,7,"7","brabham","climax",3,0,false
110,1962,8,8,8,"8","lotus","brm",1,-1,false
111,1962,9,1,1,"1","brm","brm",42,0,true
111,1962,9,2,2,"2","lotus","climax",36,0,false
111,1962,9,3,3,"3","cooper","climax",29,0,false
111,1962,9,4,4,"4","lola","climax",19,0,false
111,1962,9,5,5,"5","porsche","porsche",18,0,false
111,1962,9,6,6,"6","ferrari","ferrari",18,0,false
111,1962,9,7,7,"7","brabham","climax",6,0,false
111,1962,9,8,8,"8","lotus","brm",1,0,false
112,1963,1,1,1,"1","brm","brm",9,,false
112,1963,1,2,2,"2","cooper","climax",4,,false
112,1963,1,3,3,"3","ferrari","ferrari",3,,false
112,1963,1,4,4,"4","lotus","climax",1,,false
113,1963,2,1,1,"1","brm","brm",12,0,false
113,1963,2,2,2,"2","lotus","climax",10,2,false
113,1963,2,3,3,"3","cooper","climax",10,-1,false
113,1963,2,4,4,"4","brabham","climax",4,1,false
113,1963,2,5,5,"5","ferrari","ferrari",3,-2,false
113,1963,2,6,6,"6","porsche","porsche",1,-1,false
114,1963,3,1,1,"1","lotus","climax",19,1,false
114,1963,3,2,2,"2","brm","brm",14,-1,false
114,1963,3,3,3,"3","cooper","climax",10,0,false
114,1963,3,4,4,"4","brabham","climax",10,0,false
114,1963,3,5,5,"5","ferrari","ferrari",7,0,false
114,1963,3,6,6,"6","brp","brm",3,1,false
114,1963,3,7,7,"7","porsche","porsche",1,-1,false
115,1963,4,1,1,"1","lotus","climax",28,0,false
115,1963,4,2,2,"2","cooper","climax",16,1,false
115,1963,4,3,3,"3","brm","brm",14,-1,false
115,1963,4,4,4,"4","brabham","climax",13,0,false
115,1963,4,5,5,"5","ferrari","ferrari",7,0,false
115,1963,4,6,6,"6","brp","brm",3,0,false
115,1963,4,7,7,"7","porsche","porsche",1,0,false
115,1963,4,8,7,"7","lotus","brm",1,1,false
116,1963,5,1,1,"1","lotus","climax",37,0,false
116,1963,5,2,2,"2","brm","brm",18,1,false
116,1963,5,3,3,"3","cooper","climax",16,-1,false
116,1963,5,4,4,"4","brabham","climax",13,0,false
116,1963,5,5,5,"5","ferrari","ferrari",13,0,false
116,1963,5,6,6,"6","brp","brm",3,0,false
116,1963,5,7,7,"7","lotus","brm",2,0,false
116,1963,5,8,8,"8","porsche","porsche",1,-1,false
117,1963,6,1,1,"1","lotus","climax",43,0,false
117,1963,6,2,2,"2","brm","brm",22,0,false
117,1963,6,3,3,"3","ferrari","ferrari",22,2,false
117,1963,6,4,4,"4","cooper","climax",17,-1,false
117,1963,6,5,5,"5","brabham","climax",13,-1,false
117,1963,6,6,6,"6","porsche","porsche",4,2,false
117,1963,6,7,7,"7","lotus","brm",4,0,false
117,1963,6,8,8,"8","brp","brm",3,-2,false
118,1963,7,1,1,"1","lotus","climax",51,0,true
118,1963,7,2,2,"2","brm","brm",28,0,false
118,1963,7,3,3,"3","ferrari","ferrari",22,0,false
118,1963,7,4,4,"4","cooper","climax",21,0,false
118,1963,7,5,5,"5","brabham","climax",15,0,false
118,1963,7,6,6,"6","brp","brm",6,2,false
118,1963,7,7,7,"7","porsche","porsche",4,-1,false
118,1963,7,8,8,"8","lotus","brm",4,-1,false
119,1963,8,1,1,"1","lotus","climax",51,0,true
119,1963,8,2,2,"2","brm","brm",35,0,false
119,1963,8,3,3,"3","ferrari","ferrari",24,0,false
119,1963,8,4,4,"4","cooper","climax",21,0,false
119,1963,8,5,5,"5","brabham","climax",18,0,false
119,1963,8,6,6,"6","brp","brm",6,0,false
119,1963,8,7,7,"7","porsche","porsche",5,0,false
119,1963,8,8,8,"8","lotus","brm",4,0,false
120,1963,9,1,1,"1","lotus","climax",54,0,true
120,1963,9,2,2,"2","brm","brm",36,0,false
120,1963,9,3,3,"3","ferrari","ferrari",24,0,false
120,1963,9,4,4,"4","brabham","climax",24,1,false
120,1963,9,5,5,"5","cooper","climax",23,-1,false
120,1963,9,6,6,"6","brp","brm",6,0,false
120,1963,9,7,7,"7","porsche","porsche",5,0,false
120,1963,9,8,8,"8","lotus","brm",4,0,false
121,1963,10,1,1,"1","lotus","climax",54,0,true
121,1963,10,2,2,"2","brm","brm",36,0,false
121,1963,10,3,3,"3","brabham","climax",28,1,false
121,1963,10,4,4,"4","ferrari","ferrari",26,-1,false
121,1963,10,5,5,"5","cooper","climax",25,0,false
121,1963,10,6,6,"6","brp","brm",6,0,false
121,1963,10,7,7,"7","porsche","porsche",5,0,false
121,1963,10,8,8,"8","lotus","brm",4,0,false
122,1964,1,1,1,"1","brm","brm",9,,false
122,1964,1,2,2,"2","lotus","climax",4,,false
122,1964,1,3,3,"3","cooper","climax",2,,false
122,1964,1,4,4,"4","lotus","brm",1,,false
123,1964,2,1,1,"1","lotus","climax",13,1,false
123,1964,2,2,2,"2","brm","brm",12,-1,false
123,1964,2,3,3,"3","ferrari","ferrari",6,2,false
123,1964,2,4,4,"4","lotus","brm",3,0,false
123,1964,2,5,5,"5","cooper","climax",2,-2,false
123,1964,2,6,6,"6","brabham","climax",1,-1,false
124,1964,3,1,1,"1","lotus","climax",22,0,false
124,1964,3,2,2,"2","brm","brm",15,0,false
124,1964,3,3,3,"3","cooper","climax",8,2,false
124,1964,3,4,4,"4","ferrari","ferrari",6,-1,false
124,1964,3,5,5,"5","brabham","climax",5,1,false
124,1964,3,6,6,"6","lotus","brm",3,-2,false
125,1964,4,1,1,"1","lotus","climax",25,0,false
125,1964,4,2,2,"2","brm","brm",21,0,false
125,1964,4,3,3,"3","brabham","climax",14,2,false
125,1964,4,4,4,"4","cooper","climax",9,-1,false
125,1964,4,5,5,"5","ferrari","ferrari",6,-1,false
125,1964,4,6,6,"6","lotus","brm",3,0,false
126,1964,5,1,1,"1","lotus","climax",34,0,false
126,1964,5,2,2,"2","brm","brm",27,0,false
126,1964,5,3,3,"3","brabham","climax",17,0,false
126,1964,5,4,4,"4","ferrari","ferrari",10,1,false
126,1964,5,5,5,"5","cooper","climax",10,-1,false
126,1964,5,6,6,"6","lotus","brm",3,0,false
127,1964,6,1,1,"1","lotus","climax",34,0,false
127,1964,6,2,2,"2","brm","brm",33,0,false
127,1964,6,3,3,"3","ferrari","ferrari",19,1,false
127,1964,6,4,4,"4","brabham","climax",17,-1,false
127,1964,6,5,5,"5","cooper","climax",10,0,false
127,1964,6,6,6,"6","brabham","brm",3,1,false
127,1964,6,7,7,"7","lotus","brm",3,-1,false
128,1964,7,1,1,"1","brm","brm",36,1,false
128,1964,7,2,2,"2","lotus","climax",34,-1,false
128,1964,7,3,3,"3","ferrari","ferrari",28,0,false
128,1964,7,4,4,"4","brabham","climax",21,0,false
128,1964,7,5,5,"5","cooper","climax",10,0,false
128,1964,7,6,6,"6","brabham","brm",3,0,false
128,1964,7,7,7,"7","lotus","brm",3,0,false
128,1964,7,8,8,"8","brp","brm",2,0,false
129,1964,8,1,1,"1","ferrari","ferrari",37,2,false
129,1964,8,2,2,"2","brm","brm",36,-1,false
129,1964,8,3,3,"3","lotus","climax",35,-1,false
129,1964,8,4,4,"4","brabham","climax",21,0,false
129,1964,8,5,5,"5","cooper","climax",16,0,false
129,1964,8,6,6,"6","brp","brm",4,2,false
129,1964,8,7,7,"7","brabham","brm",3,-1,false
129,1964,8,8,8,"8","lotus","brm",3,-1,false
130,1964,9,1,1,"1","ferrari","ferrari",43,0,false
130,1964,9,2,2,"2","brm","brm",42,0,false
130,1964,9,3,3,"3","lotus","climax",36,0,false
130,1964,9,4,4,"4","brabham","climax",21,0,false
130,1964,9,5,5,"5","cooper","climax",16,0,false
130,1964,9,6,6,"6","brabham","brm",7,1,false
130,1964,9,7,7,"7","brp","brm",5,-1,false
130,1964,9,8,8,"8","lotus","brm",3,0,false
131,1964,10,1,1,"1","ferrari","ferrari",45,0,true
131,1964,10,2,2,"2","brm","brm",42,0,false
131,1964,10,3,3,"3","lotus","climax",37,0,false
131,1964,10,4,4,"4","brabham","climax",30,0,false
131,1964,10,5,5,"5","cooper","climax",16,0,false
131,1964,10,6,6,"6","brabham","brm",7,0,false
131,1964,10,7,7,"7","brp","brm",5,0,false
131,1964,10,8,8,"8","lotus","brm",3,0,false
132,1965,1,1,1,"1","lotus","climax",9,,false
132,1965,1,2,2,"2","ferrari","ferrari",6,,false
132,1965,1,3,3,"3","brm","brm",4,,false
132,1965,1,4,4,"4","cooper","climax",2,,false
133,1965,2,1,1,"1","brm","brm",13,2,false
133,1965,2,2,2,"2","ferrari","ferrari",12,0,false
133,1965,2,3,3,"3","lotus","climax",9,-2,false
133,1965,2,4,4,"4","cooper","climax",4,0,false
133,1965,2,5,5,"5","brabham","brm",1,0,false
134,1965,3,1,1,"1","brm","brm",19,0,false
134,1965,3,2,2,"2","lotus","climax",18,1,false
134,1965,3,3,3,"3","ferrari","ferrari",12,-1,false
134,1965,3,4,4,"4","cooper","climax",8,0,false
134,1965,3,5,5,"5","brabham","climax",3,1,false
134,1965,3,6,6,"6","brabham","brm",1,-1,false
134,1965,3,7,6,"6","honda","honda",1,0,false
135,1965,4,1,1,"1","lotus","climax",27,1,false
135,1965,4,2,2,"2","brm","brm",25,-1,false
135,1965,4,3,3,"3","ferrari","ferrari",16,0,false
135,1965,4,4,4,"4","cooper","climax",8,0,false
135,1965,4,5,5,"5","brabham","climax",6,0,false
135,1965,4,6,6,"6","brabham","brm",2,0,false
135,1965,4,7,7,"7","honda","honda",1,-1,false
136,1965,5,1,1,"1","lotus","climax",36,0,false
136,1965,5,2,2,"2","brm","brm",31,0,false
136,1965,5,3,3,"3","ferrari","ferrari",20,0,false
136,1965,5,4,4,"4","cooper","climax",8,0,false
136,1965,5,5,5,"5","brabham","climax",7,0,false
136,1965,5,6,6,"6","brabham","brm",2,0,false
136,1965,5,7,7,"7","honda","honda",1,0,false
137,1965,6,1,1,"1","lotus","climax",45,0,false
137,1965,6,2,2,"2","brm","brm",37,0,false
137,1965,6,3,3,"3","ferrari","ferrari",20,0,false
137,1965,6,4,4,"4","brabham","climax",11,1,false
137,1965,6,5,5,"5","cooper","climax",8,-1,false
137,1965,6,6,6,"6","brabham","brm",2,0,false
137,1965,6,7,6,"6","honda","honda",2,1,false
138,1965,7,1,1,"1","lotus","climax",54,0,true
138,1965,7,2,2,"2","brm","brm",39,0,false
138,1965,7,3,3,"3","ferrari","ferrari",21,0,false
138,1965,7,4,4,"4","brabham","climax",15,0,false
138,1965,7,5,5,"5","cooper","climax",11,0,false
138,1965,7,6,6,"6","brabham","brm",2,0,false
138,1965,7,7,6,"6","honda","honda",2,0,false
139,1965,8,1,1,"1","lotus","climax",54,0,true
139,1965,8,2,2,"2","brm","brm",42,0,false
139,1965,8,3,3,"3","ferrari","ferrari",24,0,false
139,1965,8,4,4,"4","brabham","climax",19,0,false
139,1965,8,5,5,"5","cooper","climax",13,0,false
139,1965,8,6,6,"6","brabham","brm",2,0,false
139,1965,8,7,6,"6","honda","honda",2,0,false
139,1965,8,8,8,"8","lotus","brm",1,0,false
140,1965,9,1,1,"1","lotus","climax",54,0,true
140,1965,9,2,2,"2","brm","brm",45,0,false
140,1965,9,3,3,"3","ferrari","ferrari",26,0,false
140,1965,9,4,4,"4","brabham","climax",24,0,false
140,1965,9,5,5,"5","cooper","climax",14,0,false
140,1965,9,6,6,"6","brabham","brm",2,0,false
140,1965,9,7,6,"6","honda","honda",2,0,false
140,1965,9,8,8,"8","lotus","brm",1,0,false
141,1965,10,1,1,"1","lotus","climax",54,0,true
141,1965,10,2,2,"2","brm","brm",45,0,false
141,1965,10,3,3,"3","brabham","climax",27,1,false
141,1965,10,4,4,"4","ferrari","ferrari",26,-1,false
141,1965,10,5,5,"5","cooper","climax",14,0,false
141,1965,10,6,6,"6","honda","honda",11,0,false
141,1965,10,7,7,"7","brabham","brm",5,-1,false
141,1965,10,8,8,"8","lotus","brm",2,0,false
142,1966,1,1,1,"1","brm","brm",9,,false
142,1966,1,2,2,"2","ferrari","ferrari",6,,false
143,1966,2,1,1,"1","ferrari","ferrari",15,1,false
143,1966,2,2,2,"2","brm","brm",9,-1,false
143,1966,2,3,3,"3","cooper","maserati",6,0,false
143,1966,2,4,4,"4","brabham","repco",3,-1,false
144,1966,3,1,1,"1","ferrari","ferrari",21,0,false
144,1966,3,2,2,"2","brabham","repco",12,2,false
144,1966,3,3,3,"3","brm","brm",9,-1,false
144,1966,3,4,4,"4","cooper","maserati",9,-1,false
144,1966,3,5,5,"5","eagle","climax",2,0,false
144,1966,3,6,6,"6","brabham","brm",1,-1,false
145,1966,4,1,1,"1","brabham","repco",21,1,false
145,1966,4,2,2,"2","ferrari","ferrari",21,-1,false
145,1966,4,3,3,"3","brm","brm",13,0,false
145,1966,4,4,4,"4","cooper","maserati",11,0,false
145,1966,4,5,5,"5","lotus","climax",3,2,false
145,1966,4,6,6,"6","eagle","climax",2,-1,false
145,1966,4,7,7,"7","brabham","brm",1,-1,false
145,1966,4,8,7,"7","mclaren","serenissima",1,0,false
146,1966,5,1,1,"1","brabham","repco",30,0,false
146,1966,5,2,2,"2","ferrari","ferrari",22,0,false
146,1966,5,3,3,"3","brm","brm",19,0,false
146,1966,5,4,4,"4","cooper","maserati",11,0,false
146,1966,5,5,5,"5","lotus","climax",7,0,false
146,1966,5,6,6,"6","eagle","climax",2,0,false
146,1966,5,7,6,"6","lotus","brm",2,3,false
146,1966,5,8,8,"8","brabham","brm",1,-1,false
146,1966,5,9,8,"8","mclaren","serenissima",1,-1,false
147,1966,6,1,1,"1","brabham","repco",39,0,false
147,1966,6,2,2,"2","ferrari","ferrari",23,0,false
147,1966,6,3,3,"3","brm","brm",22,0,false
147,1966,6,4,4,"4","cooper","maserati",17,0,false
147,1966,6,5,5,"5","lotus","climax",7,0,false
147,1966,6,6,6,"6","eagle","climax",2,0,false
147,1966,6,7,6,"6","lotus","brm",2,0,false
147,1966,6,8,8,"8","brabham","brm",1,0,false
147,1966,6,9,8,"8","mclaren","serenissima",1,0,false
148,1966,7,1,1,"1","brabham","repco",40,0,false
148,1966,7,2,2,"2","ferrari","ferrari",31,0,false
148,1966,7,3,3,"3","brm","brm",22,0,false
148,1966,7,4,4,"4","cooper","maserati",20,0,false
148,1966,7,5,5,"5","lotus","climax",7,0,false
148,1966,7,6,6,"6","lotus","brm",4,0,false
148,1966,7,7,7,"7","eagle","climax",2,-1,false
148,1966,7,8,8,"8","brabham","brm",1,0,false
148,1966,7,9,8,"8","mclaren","serenissima",1,0,false
148,1966,7,10,8,"8","brabham","climax",1,2,false
149,1966,8,1,1,"1","brabham","repco",40,0,true
149,1966,8,2,2,"2","ferrari","ferrari",31,0,false
149,1966,8,3,3,"3","cooper","maserati",24,1,false
149,1966,8,4,4,"4","brm","brm",22,-1,false
149,1966,8,5,5,"5","lotus","brm",13,1,false
149,1966,8,6,6,"6","lotus","climax",8,-1,false
149,1966,8,7,7,"7","eagle","climax",2,0,false
149,1966,8,8,7,"7","mclaren","ford",2,4,false
149,1966,8,9,9,"9","brabham","brm",1,-1,false
149,1966,8,10,9,"9","mclaren","serenissima",1,-1,false
149,1966,8,11,9,"9","brabham","climax",1,-1,false
