sessionId,raceId,year,round,positionDisplayOrder,positionNumber,points,polePosition,status,driverNumber,driverId,constructorId,laps,time,timeMillis,gapMillis,gapLaps,fastestLap,fastestLapNumber,fastestLapTime,fastestLapTimeMillis,averageSpeed
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,17,17,,False,,6,richard-verschoor,mp-motorsport,16,1:34.608,94608,1353,0,False,,,,177.13
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,18,18,,False,,12,keyvan-andres,hwa,15,1:34.755,94755,1500,0,False,,,,176.856
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,19,19,,False,,7,lirim-zendeli,sauber-junior-team-by-charouz,19,1:34.860,94860,1605,0,False,,,,176.66
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,20,20,,False,,29,teppei-natori,carlin,17,1:34.877,94877,1622,0,False,,,,176.628
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,21,21,,False,,23,alex-peroni,campos-racing,17,1:35.038,95038,1783,0,False,,,,176.329
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,22,22,,False,,4,liam-lawson,mp-motorsport,13,1:35.053,95053,1798,0,False,,,,176.301
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,23,23,,False,,25,sebastian-fernandez,campos-racing,7,1:35.139,95139,1884,0,False,,,,176.142
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,24,24,,False,,20,leonardo-pulcini,hitech-racing,19,1:35.192,95192,1937,0,False,,,,176.044
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,25,25,,False,,16,andreas-estner,jenzer-motorsport,21,1:35.219,95219,1964,0,False,,,,175.994
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,26,26,,False,,14,yuki-tsunoda,jenzer-motorsport,16,1:35.573,95573,2318,0,False,,,,175.342
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,27,27,,False,,9,raoul-hyman,sauber-junior-team-by-charouz,16,1:35.725,95725,2470,0,False,,,,175.063
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,28,28,,False,,15,artem-petrov,jenzer-motorsport,18,1:35.814,95814,2559,0,False,,,,174.901
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,29,29,,False,,8,fabio-scherer,sauber-junior-team-by-charouz,15,1:36.140,96140,2885,0,False,,,,174.308
fia-formula-3-championship_2019_catalunya_free-practice,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,30,30,,False,,24,alessio-deledda,campos-racing,16,1:36.241,96241,2986,0,False,,,,174.125
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,1,1,,False,,28,robert-shwartzman,prema-racing,11,1:31.975,91975,0,0,False,,,,182.201
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,2,2,,False,,3,christian-lundgaard,art-grand-prix,11,1:32.083,92083,108,0,False,,,,181.987
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,3,3,,False,,26,marcus-armstrong,prema-racing,11,1:32.427,92427,452,0,False,,,,181.31
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,4,4,,False,,27,jehan-daruvala,prema-racing,11,1:32.529,92529,554,0,False,,,,181.11
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,5,5,,False,,31,logan-sargeant,carlin,11,1:32.660,92660,685,0,False,,,,180.854
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,6,6,,False,,5,simo-laaksonen,mp-motorsport,13,1:32.755,92755,780,0,False,,,,180.669
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,7,7,,False,,1,david-beckmann,art-grand-prix,12,1:32.829,92829,854,0,False,,,,180.525
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,8,8,,False,,2,max-fewtrell,art-grand-prix,11,1:32.857,92857,882,0,False,,,,180.471
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,9,9,,False,,23,alex-peroni,campos-racing,12,1:32.863,92863,888,0,False,,,,180.459
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,10,10,,False,,14,yuki-tsunoda,jenzer-motorsport,11,1:32.875,92875,900,0,False,,,,180.436
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,11,11,,False,,21,juri-vips,hitech-racing,13,1:32.876,92876,901,0,False,,,,180.434
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,12,12,,False,,19,niko-kari,trident-motorsport,12,1:32.878,92878,903,0,False,,,,180.43
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,13,13,,False,,18,pedro-piquet,trident-motorsport,11,1:32.880,92880,905,0,False,,,,180.426
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,14,14,,False,,7,lirim-zendeli,sauber-junior-team-by-charouz,11,1:32.934,92934,959,0,False,,,,180.321
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,15,15,,False,,6,richard-verschoor,mp-motorsport,12,1:32.949,92949,974,0,False,,,,180.292
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,16,16,,False,,10,bent-viscaal,hwa,11,1:33.010,93010,1035,0,False,,,,180.174
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,17,17,,False,,8,fabio-scherer,sauber-junior-team-by-charouz,11,1:33.022,93022,1047,0,False,,,,180.15
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,18,18,,False,,20,leonardo-pulcini,hitech-racing,11,1:33.103,93103,1128,0,False,,,,179.994
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,19,19,,False,,4,liam-lawson,mp-motorsport,13,1:33.150,93150,1175,0,False,,,,179.903
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,20,20,,False,,30,felipe-drugovich,carlin,12,1:33.313,93313,1338,0,False,,,,179.589
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,21,21,,False,,12,keyvan-andres,hwa,11,1:33.430,93430,1455,0,False,,,,179.364
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,22,22,,False,,22,yifei-ye,hitech-racing,12,1:33.475,93475,1500,0,False,,,,179.277
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,23,23,,False,,25,sebastian-fernandez,campos-racing,12,1:33.508,93508,1533,0,False,,,,179.214
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,24,24,,False,,17,devlin-defrancesco,trident-motorsport,11,1:33.545,93545,1570,0,False,,,,179.143
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,25,25,,False,,9,raoul-hyman,sauber-junior-team-by-charouz,11,1:33.564,93564,1589,0,False,,,,179.107
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,26,26,,False,,15,artem-petrov,jenzer-motorsport,13,1:33.714,93714,1739,0,False,,,,178.82
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,27,27,,False,,16,andreas-estner,jenzer-motorsport,13,1:33.962,93962,1987,0,False,,,,178.348
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,28,28,,False,,29,teppei-natori,carlin,11,1:34.054,94054,2079,0,False,,,,178.174
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,29,29,,False,,11,jake-hughes,hwa,11,1:34.173,94173,2198,0,False,,,,177.949
fia-formula-3-championship_2019_catalunya_qualifying,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,30,30,,False,,24,alessio-deledda,campos-racing,1,,,0,0,False,,,,
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,1,1,,False,,28,robert-shwartzman,prema-racing,0,1:31.975,91975,0,0,False,,,,182.201
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,2,2,,False,,3,christian-lundgaard,art-grand-prix,0,1:32.083,92083,108,0,False,,,,181.987
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,3,3,,False,,26,marcus-armstrong,prema-racing,0,1:32.427,92427,452,0,False,,,,181.31
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,4,4,,False,,27,jehan-daruvala,prema-racing,0,1:32.529,92529,554,0,False,,,,181.11
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,5,5,,False,,31,logan-sargeant,carlin,0,1:32.660,92660,685,0,False,,,,180.854
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,6,6,,False,,5,simo-laaksonen,mp-motorsport,0,1:32.755,92755,780,0,False,,,,180.669
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,7,7,,False,,1,david-beckmann,art-grand-prix,0,1:32.829,92829,854,0,False,,,,180.525
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,8,8,,False,,2,max-fewtrell,art-grand-prix,0,1:32.857,92857,882,0,False,,,,180.471
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,9,9,,False,,23,alex-peroni,campos-racing,0,1:32.863,92863,888,0,False,,,,180.459
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,10,10,,False,,14,yuki-tsunoda,jenzer-motorsport,0,1:32.875,92875,900,0,False,,,,180.436
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,11,11,,False,,21,juri-vips,hitech-racing,0,1:32.876,92876,901,0,False,,,,180.434
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,12,12,,False,,19,niko-kari,trident-motorsport,0,1:32.878,92878,903,0,False,,,,180.43
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,13,13,,False,,18,pedro-piquet,trident-motorsport,0,1:32.880,92880,905,0,False,,,,180.426
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,14,14,,False,,7,lirim-zendeli,sauber-junior-team-by-charouz,0,1:32.934,92934,959,0,False,,,,180.321
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,15,15,,False,,6,richard-verschoor,mp-motorsport,0,1:32.949,92949,974,0,False,,,,180.292
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,16,16,,False,,10,bent-viscaal,hwa,0,1:33.010,93010,1035,0,False,,,,180.174
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,17,17,,False,,8,fabio-scherer,sauber-junior-team-by-charouz,0,1:33.022,93022,1047,0,False,,,,180.15
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,18,18,,False,,20,leonardo-pulcini,hitech-racing,0,1:33.103,93103,1128,0,False,,,,179.994
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,19,19,,False,,4,liam-lawson,mp-motorsport,0,1:33.150,93150,1175,0,False,,,,179.903
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,20,20,,False,,30,felipe-drugovich,carlin,0,1:33.313,93313,1338,0,False,,,,179.589
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,21,21,,False,,12,keyvan-andres,hwa,0,1:33.430,93430,1455,0,False,,,,179.364
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,22,22,,False,,22,yifei-ye,hitech-racing,0,1:33.475,93475,1500,0,False,,,,179.277
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,23,23,,False,,25,sebastian-fernandez,campos-racing,0,1:33.508,93508,1533,0,False,,,,179.214
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,24,24,,False,,17,devlin-defrancesco,trident-motorsport,0,1:33.545,93545,1570,0,False,,,,179.143
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,25,25,,False,,9,raoul-hyman,sauber-junior-team-by-charouz,0,1:33.564,93564,1589,0,False,,,,179.107
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,26,26,,False,,15,artem-petrov,jenzer-motorsport,0,1:33.714,93714,1739,0,False,,,,178.82
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,27,27,,False,,16,andreas-estner,jenzer-motorsport,0,1:33.962,93962,1987,0,False,,,,178.348
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,28,28,,False,,29,teppei-natori,carlin,0,1:34.054,94054,2079,0,False,,,,178.174
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,29,29,,False,,11,jake-hughes,hwa,0,1:34.173,94173,2198,0,False,,,,177.949
fia-formula-3-championship_2019_catalunya_grid,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,30,30,,False,,24,alessio-deledda,campos-racing,0,,,0,0,False,,,,
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,1,1,29,True,CLA,28,robert-shwartzman,prema-racing,22,37:42.312,2262312,0,0,False,20,1:35.550,95550,162.763
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,2,2,20,False,CLA,3,christian-lundgaard,art-grand-prix,22,37:44.841,2264841,2529,0,True,22,1:35.209,95209,162.582
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,3,3,15,False,CLA,26,marcus-armstrong,prema-racing,22,37:45.738,2265738,3426,0,False,21,1:35.358,95358,162.517
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,4,4,12,False,CLA,1,david-beckmann,art-grand-prix,22,37:46.744,2266744,4432,0,False,20,1:35.304,95304,162.445
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,5,5,10,False,CLA,2,max-fewtrell,art-grand-prix,22,37:52.612,2272612,10300,0,False,22,1:36.151,96151,162.026
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,6,6,8,False,CLA,21,juri-vips,hitech-racing,22,37:56.848,2276848,14536,0,False,13,1:35.919,95919,161.724
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,7,7,6,False,CLA,27,jehan-daruvala,prema-racing,22,37:57.240,2277240,14928,0,False,7,1:35.832,95832,161.696
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,8,8,4,False,CLA,19,niko-kari,trident-motorsport,22,37:58.444,2278444,16132,0,False,19,1:35.772,95772,161.611
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,9,9,2,False,CLA,5,simo-laaksonen,mp-motorsport,22,38:00.119,2280119,17807,0,False,20,1:35.989,95989,161.492
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,10,10,1,False,CLA,14,yuki-tsunoda,jenzer-motorsport,22,38:05.225,2285225,22913,0,False,21,1:36.239,96239,161.131
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,11,11,,False,CLA,30,felipe-drugovich,carlin,22,38:07.888,2287888,25576,0,False,21,1:36.368,96368,160.944
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,12,12,,False,CLA,23,alex-peroni,campos-racing,22,38:08.244,2288244,25932,0,False,21,1:35.968,95968,160.919
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,13,13,,False,CLA,10,bent-viscaal,hwa,22,38:11.660,2291660,29348,0,False,19,1:36.541,96541,160.679
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,14,14,,False,CLA,7,lirim-zendeli,sauber-junior-team-by-charouz,22,38:12.549,2292549,30237,0,False,22,1:36.368,96368,160.617
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,15,15,,False,CLA,31,logan-sargeant,carlin,22,38:13.698,2293698,31386,0,False,19,1:36.759,96759,160.536
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,16,16,,False,CLA,25,sebastian-fernandez,campos-racing,22,38:14.238,2294238,31926,0,False,20,1:36.161,96161,160.498
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,17,17,,False,CLA,11,jake-hughes,hwa,22,38:14.519,2294519,32207,0,False,20,1:35.937,95937,160.479
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,18,18,,False,CLA,15,artem-petrov,jenzer-motorsport,22,38:15.055,2295055,32743,0,False,21,1:36.678,96678,160.441
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,19,19,,False,CLA,6,richard-verschoor,mp-motorsport,22,38:15.936,2295936,33624,0,False,13,1:36.251,96251,160.38
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,20,20,,False,CLA,20,leonardo-pulcini,hitech-racing,22,38:16.068,2296068,33756,0,False,19,1:35.753,95753,160.37
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,21,21,,False,CLA,9,raoul-hyman,sauber-junior-team-by-charouz,22,38:20.476,2300476,38164,0,False,21,1:36.122,96122,160.063
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,22,22,,False,CLA,22,yifei-ye,hitech-racing,22,38:22.336,2302336,40024,0,False,21,1:36.711,96711,159.934
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,23,23,,False,CLA,17,devlin-defrancesco,trident-motorsport,22,38:22.786,2302786,40474,0,False,20,1:36.521,96521,159.903
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,24,24,,False,CLA,29,teppei-natori,carlin,22,38:25.029,2305029,42717,0,False,10,1:36.997,96997,159.747
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,25,25,,False,CLA,16,andreas-estner,jenzer-motorsport,22,38:25.697,2305697,43385,0,False,21,1:36.895,96895,159.701
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,26,26,,False,CLA,18,pedro-piquet,trident-motorsport,22,38:27.367,2307367,45055,0,False,20,1:35.856,95856,159.585
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,27,27,,False,CLA,8,fabio-scherer,sauber-junior-team-by-charouz,22,38:32.690,2312690,50378,0,False,18,1:37.460,97460,159.218
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,28,28,,False,CLA,12,keyvan-andres,hwa,22,38:49.724,2329724,67412,0,False,3,1:37.639,97639,158.054
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,29,,,False,DNF,4,liam-lawson,mp-motorsport,14,38:32.859,2312859,0,8,False,11,1:36.140,96140,101.241
fia-formula-3-championship_2019_catalunya_race,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,30,,,False,DNF,24,alessio-deledda,campos-racing,13,21:32.454,1292454,0,9,False,12,1:37.734,97734,168.207
fia-formula-3-championship_2019_catalunya_grid-2,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,1,1,,False,,19,niko-kari,trident-motorsport,0,,,0,0,False,,,,
fia-formula-3-championship_2019_catalunya_grid-2,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,2,2,,False,,27,jehan-daruvala,prema-racing,0,,,0,0,False,,,,
fia-formula-3-championship_2019_catalunya_grid-2,6d03f76e-70cc-4dbd-bc2f-23bfbbf38a32,2019,1,3,3,,False,,21,juri-vips,hitech-racing,0,,,0,0,False,,,,
