sessionId,raceId,year,round,positionDisplayOrder,positionNumber,points,polePosition,status,driverNumber,driverId,constructorId,laps,time,timeMillis,gapMillis,gapLaps,fastestLap,fastestLapNumber,fastestLapTime,fastestLapTimeMillis,averageSpeed
fa-37,fa-6,2023,6,15,15,,False,,5,emely-de-heus,mp-motorsport,17,1:28.184,88184,1092,,False,,,,210.1
fa-38,fa-6,2023,6,1,1,,False,,10,abbi-pulling,rodin-carlin,9,1:27.249,87249,,,False,,,,212.1
fa-38,fa-6,2023,6,2,2,,False,,1,nerea-marti,campos-racing,7,1:27.281,87281,32,,False,,,,205.3
fa-38,fa-6,2023,6,3,3,,False,,2,lola-lovinfosse,campos-racing,8,1:27.306,87306,57,,False,,,,214.2
fa-38,fa-6,2023,6,4,4,,False,,7,lena-buhler,art-grand-prix,8,1:27.321,87321,72,,False,,,,211.3
fa-38,fa-6,2023,6,5,5,,False,,4,hamda-al-qubaisi,mp-motorsport,10,1:27.412,87412,163,,False,,,,205.3
fa-38,fa-6,2023,6,6,6,,False,,15,marta-garcia,prema-racing,10,1:27.413,87413,164,,False,,,,211.3
fa-38,fa-6,2023,6,7,7,,False,,8,carrie-schreiner,art-grand-prix,9,1:27.435,87435,186,,False,,,,211.3
fa-38,fa-6,2023,6,8,8,,False,,6,amna-al-qubaisi,mp-motorsport,9,1:27.514,87514,265,,False,,,,216.4
fa-38,fa-6,2023,6,9,9,,False,,11,jessica-edgar,rodin-carlin,10,1:27.536,87536,287,,False,,,,205.7
fa-38,fa-6,2023,6,10,10,,False,,3,maite-caceres,campos-racing,8,1:27.543,87543,294,,False,,,,210.1
fa-38,fa-6,2023,6,11,11,,False,,9,chloe-grant,art-grand-prix,9,1:27.614,87614,365,,False,,,,206.8
fa-38,fa-6,2023,6,12,12,,False,,14,chloe-chong,prema-racing,10,1:27.635,87635,386,,False,,,,207.6
fa-38,fa-6,2023,6,13,13,,False,,16,bianca-bustamante,prema-racing,10,1:27.794,87794,545,,False,,,,213.0
fa-38,fa-6,2023,6,14,14,,False,,5,emely-de-heus,mp-motorsport,10,1:27.834,87834,585,,False,,,,209.3
fa-38,fa-6,2023,6,15,15,,False,,12,megan-gilkes,rodin-carlin,9,1:27.934,87934,685,,False,,,,204.9
fa-39,fa-6,2023,6,1,1,,False,,7,lena-buhler,art-grand-prix,8,1:26.785,86785,,,False,,,,211.3
fa-39,fa-6,2023,6,2,2,,False,,10,abbi-pulling,rodin-carlin,10,1:26.860,86860,75,,False,,,,210.9
fa-39,fa-6,2023,6,3,3,,False,,2,lola-lovinfosse,campos-racing,8,1:27.057,87057,272,,False,,,,210.5
fa-39,fa-6,2023,6,4,4,,False,,15,marta-garcia,prema-racing,10,1:27.079,87079,294,,False,,,,210.5
fa-39,fa-6,2023,6,5,5,,False,,1,nerea-marti,campos-racing,9,1:27.137,87137,352,,False,,,,204.1
fa-39,fa-6,2023,6,6,6,,False,,4,hamda-al-qubaisi,mp-motorsport,10,1:27.142,87142,357,,False,,,,208.0
fa-39,fa-6,2023,6,7,7,,False,,8,carrie-schreiner,art-grand-prix,9,1:27.177,87177,392,,False,,,,209.7
fa-39,fa-6,2023,6,8,8,,False,,11,jessica-edgar,rodin-carlin,9,1:27.192,87192,407,,False,,,,210.5
fa-39,fa-6,2023,6,9,9,,False,,12,megan-gilkes,rodin-carlin,9,1:27.283,87283,498,,False,,,,211.7
fa-39,fa-6,2023,6,10,10,,False,,16,bianca-bustamante,prema-racing,10,1:27.322,87322,537,,False,,,,214.2
fa-39,fa-6,2023,6,11,11,,False,,14,chloe-chong,prema-racing,10,1:27.322,87322,537,,False,,,,205.7
fa-39,fa-6,2023,6,12,12,,False,,6,amna-al-qubaisi,mp-motorsport,10,1:27.486,87486,701,,False,,,,215.1
fa-39,fa-6,2023,6,13,13,,False,,3,maite-caceres,campos-racing,9,1:27.510,87510,725,,False,,,,210.9
fa-39,fa-6,2023,6,14,14,,False,,9,chloe-grant,art-grand-prix,9,1:27.619,87619,834,,False,,,,210.9
fa-39,fa-6,2023,6,15,15,,False,,5,emely-de-heus,mp-motorsport,10,1:27.687,87687,902,,False,,,,209.3
fa-40,fa-6,2023,6,1,1,26,False,,1,nerea-marti,campos-racing,18,26:15.684,1575684,,,True,,1:26.970,86970,158.37
fa-40,fa-6,2023,6,2,2,20,True,,10,abbi-pulling,rodin-carlin,18,26:16.809,1576809,1125,,False,,1:27.046,87046,158.23
fa-40,fa-6,2023,6,3,3,15,False,,2,lola-lovinfosse,campos-racing,18,26:21.669,1581669,5985,,False,,1:27.260,87260,157.84
fa-40,fa-6,2023,6,4,4,12,False,,7,lena-buhler,art-grand-prix,18,26:21.924,1581924,6240,,False,,1:27.236,87236,157.88
fa-40,fa-6,2023,6,5,5,10,False,,4,hamda-al-qubaisi,mp-motorsport,18,26:25.703,1585703,10010,,False,,1:27.449,87449,157.50
fa-40,fa-6,2023,6,6,6,8,False,,15,marta-garcia,prema-racing,18,26:26.318,1586318,10630,,False,,1:27.525,87525,157.36
fa-40,fa-6,2023,6,7,7,6,False,,6,amna-al-qubaisi,mp-motorsport,18,26:30.221,1590221,14530,,False,,1:27.513,87513,157.38
fa-40,fa-6,2023,6,8,8,4,False,,3,maite-caceres,campos-racing,18,26:37.079,1597079,21390,,False,,1:28.055,88055,156.42
fa-40,fa-6,2023,6,9,9,2,False,,8,carrie-schreiner,art-grand-prix,18,26:41.127,1601127,25440,,False,,1:28.047,88047,156.43
fa-40,fa-6,2023,6,10,10,1,False,,9,chloe-grant,art-grand-prix,18,26:41.931,1601931,26240,,False,,1:28.144,88144,156.26
fa-40,fa-6,2023,6,11,11,0,False,,12,megan-gilkes,rodin-carlin,18,26:44.158,1604158,28470,,False,,1:27.726,87726,156.34
fa-40,fa-6,2023,6,12,12,0,False,,14,chloe-chong,prema-racing,18,26:44.852,1604852,29160,,False,,1:28.099,88099,157.20
fa-40,fa-6,2023,6,13,13,0,False,,16,bianca-bustamante,prema-racing,18,26:47.213,1607213,31520,,False,,1:27.617,87617,157.00
fa-40,fa-6,2023,6,14,14,0,False,,5,emely-de-heus,mp-motorsport,18,26:49.091,1609091,33400,,False,,1:28.084,88084,156.36
fa-40,fa-6,2023,6,15,15,0,False,,11,jessica-edgar,rodin-carlin,18,27:12.491,1632491,56800,,False,,1:27.393,87393,157.60
fa-41,fa-6,2023,6,1,1,11,False,,15,marta-garcia,prema-racing,11,17:06.215,1026215,,,True,,1:27.015,87015,158.28
fa-41,fa-6,2023,6,2,2,8,False,,7,lena-buhler,art-grand-prix,11,17:10.267,1030267,4050,,False,,1:27.236,87236,157.88
fa-41,fa-6,2023,6,3,3,6,False,,6,amna-al-qubaisi,mp-motorsport,11,17:11.296,1031296,5080,,False,,1:27.394,87394,157.60
fa-41,fa-6,2023,6,4,4,5,False,,4,hamda-al-qubaisi,mp-motorsport,11,17:11.951,1031951,5730,,False,,1:27.290,87290,157.79
fa-41,fa-6,2023,6,5,5,4,False,,1,nerea-marti,campos-racing,11,17:13.956,1033956,7740,,False,,1:27.119,87119,158.10
fa-41,fa-6,2023,6,6,6,3,False,,8,carrie-schreiner,art-grand-prix,11,17:18.025,1038025,11810,,False,,1:27.721,87721,157.01
fa-41,fa-6,2023,6,7,7,2,False,,10,abbi-pulling,rodin-carlin,11,17:18.210,1038210,11990,,False,,1:27.677,87677,157.09
fa-41,fa-6,2023,6,8,8,1,False,,11,jessica-edgar,rodin-carlin,11,17:18.349,1038349,12130,,False,,1:27.834,87834,156.81
fa-41,fa-6,2023,6,9,9,0,False,,5,emely-de-heus,mp-motorsport,11,17:19.058,1039058,12840,,False,,1:27.804,87804,156.86
fa-41,fa-6,2023,6,10,10,0,False,,16,bianca-bustamante,prema-racing,11,17:20.614,1040614,14390,,False,,1:27.520,87520,157.27
fa-41,fa-6,2023,6,11,11,0,False,,9,chloe-grant,art-grand-prix,11,17:21.246,1041246,15030,,False,,1:27.859,87859,156.76
fa-41,fa-6,2023,6,12,12,0,False,,3,maite-caceres,campos-racing,11,17:22.336,1042336,16120,,False,,1:28.389,88389,155.82
fa-41,fa-6,2023,6,13,13,0,False,,12,megan-gilkes,rodin-carlin,11,17:23.161,1043161,16940,,False,,1:28.128,88128,156.29
fa-41,fa-6,2023,6,14,14,0,False,,14,chloe-chong,prema-racing,11,17:23.821,1043821,17600,,False,,1:28.201,88201,156.16
fa-42,fa-6,2023,6,1,1,26,False,,15,marta-garcia,prema-racing,18,26:17.536,1577536,,,True,,1:27.036,87036,158.25
fa-42,fa-6,2023,6,2,2,20,True,,7,lena-buhler,art-grand-prix,18,26:21.466,1581466,3930,,False,,1:27.459,87459,157.48
fa-42,fa-6,2023,6,3,3,15,False,,2,lola-lovinfosse,campos-racing,18,26:24.102,1584102,6566,,False,,1:27.429,87429,157.54
fa-42,fa-6,2023,6,4,4,12,False,,1,nerea-marti,campos-racing,18,26:25.223,1585223,7687,,False,,1:27.519,87519,157.37
fa-42,fa-6,2023,6,5,5,10,False,,4,hamda-al-qubaisi,mp-motorsport,18,26:26.609,1586609,9073,,False,,1:27.538,87538,157.34
fa-42,fa-6,2023,6,6,6,8,False,,11,jessica-edgar,rodin-carlin,18,26:27.868,1587868,10330,,False,,1:27.712,87712,157.03
fa-42,fa-6,2023,6,7,7,6,False,,6,amna-al-qubaisi,mp-motorsport,18,26:36.109,1596109,18570,,False,,1:27.806,87806,156.86
fa-42,fa-6,2023,6,8,8,4,False,,8,carrie-schreiner,art-grand-prix,18,26:39.093,1599093,21550,,False,,1:28.024,88024,156.47
fa-42,fa-6,2023,6,9,9,2,False,,12,megan-gilkes,rodin-carlin,18,26:39.406,1599406,21870,,False,,1:28.027,88027,156.47
fa-42,fa-6,2023,6,10,10,1,False,,14,chloe-chong,prema-racing,18,26:39.780,1599780,22240,,False,,1:28.024,88024,156.47
fa-42,fa-6,2023,6,11,11,0,False,,3,maite-caceres,campos-racing,18,26:40.222,1600222,22680,,False,,1:28.004,88004,156.51
fa-42,fa-6,2023,6,12,12,0,False,,5,emely-de-heus,mp-motorsport,18,26:40.886,1600886,23350,,False,,1:27.643,87643,157.15
fa-42,fa-6,2023,6,13,13,0,False,,9,chloe-grant,art-grand-prix,18,26:41.747,1601747,24210,,False,,1:27.775,87775,156.74
fa-42,fa-6,2023,6,14,14,0,False,,16,bianca-bustamante,prema-racing,18,26:41.749,1601749,24210,,False,,1:27.237,87237,157.88
fa-43,fa-7,2023,7,1,1,,False,,15,marta-garcia,prema-racing,15,2:08.000,128000,,,False,08:50:17,2:08.000,128000,155.053
fa-43,fa-7,2023,7,2,2,,False,,1,nerea-marti,campos-racing,15,2:08.301,128301,301,,False,08:50:09,2:08.301,128301,154.689
fa-43,fa-7,2023,7,3,3,,False,,10,abbi-pulling,rodin-carlin,12,2:08.379,128379,379,,False,08:48:39,2:08.379,128379,154.595
fa-43,fa-7,2023,7,4,4,,False,,11,jessica-edgar,rodin-carlin,12,2:08.443,128443,443,,False,08:50:52,2:08.443,128443,154.518
fa-43,fa-7,2023,7,5,5,,False,,4,hamda-al-qubaisi,mp-motorsport,15,2:08.563,128563,563,,False,08:55:53,2:08.563,128563,154.374
fa-43,fa-7,2023,7,6,6,,False,,16,bianca-bustamante,prema-racing,14,2:08.583,128583,583,,False,08:49:40,2:08.583,128583,154.350
fa-43,fa-7,2023,7,7,7,,False,,7,lena-buhler,art-grand-prix,16,2:08.856,128856,856,,False,08:54:16,2:08.856,128856,154.023
fa-43,fa-7,2023,7,8,8,,False,,2,lola-lovinfosse,campos-racing,17,2:09.231,129231,1231,,False,08:56:29,2:09.231,129231,153.576
fa-43,fa-7,2023,7,9,9,,False,,14,chloe-chong,prema-racing,14,2:09.259,129259,1259,,False,08:52:34,2:09.259,129259,153.542
fa-43,fa-7,2023,7,10,10,,False,,9,chloe-grant,art-grand-prix,15,2:09.291,129291,1291,,False,08:49:34,2:09.291,129291,153.504
fa-43,fa-7,2023,7,11,11,,False,,5,emely-de-heus,mp-motorsport,16,2:09.519,129519,1519,,False,08:52:46,2:09.519,129519,153.234
fa-43,fa-7,2023,7,12,12,,False,,6,amna-al-qubaisi,mp-motorsport,16,2:09.751,129751,1751,,False,08:56:33,2:09.751,129751,152.960
fa-43,fa-7,2023,7,13,13,,False,,12,megan-gilkes,rodin-carlin,12,2:10.001,130001,2001,,False,08:42:53,2:10.001,130001,152.666
fa-43,fa-7,2023,7,14,14,,False,,8,carrie-schreiner,art-grand-prix,15,2:10.569,130569,2569,,False,08:50:07,2:10.569,130569,152.002
fa-43,fa-7,2023,7,15,15,,False,,3,maite-caceres,campos-racing,14,2:11.294,131294,3294,,False,08:36:56,2:11.294,131294,151.163
fa-44,fa-7,2023,7,1,1,,False,,11,jessica-edgar,rodin-carlin,12,2:08.473,128473,,,False,14:36:45,2:08.473,128473,154.482
fa-44,fa-7,2023,7,2,2,,False,,15,marta-garcia,prema-racing,13,2:08.781,128781,308,,False,14:14:56,2:08.781,128781,154.112
fa-44,fa-7,2023,7,3,3,,False,,1,nerea-marti,campos-racing,8,2:09.215,129215,742,,False,14:12:43,2:09.215,129215,153.595
fa-44,fa-7,2023,7,4,4,,False,,4,hamda-al-qubaisi,mp-motorsport,15,2:09.250,129250,777,,False,14:31:53,2:09.250,129250,153.553
fa-44,fa-7,2023,7,5,5,,False,,5,emely-de-heus,mp-motorsport,12,2:09.264,129264,791,,False,14:32:21,2:09.264,129264,153.536
fa-44,fa-7,2023,7,6,6,,False,,7,lena-buhler,art-grand-prix,14,2:09.281,129281,808,,False,14:36:20,2:09.281,129281,153.516
fa-44,fa-7,2023,7,7,7,,False,,10,abbi-pulling,rodin-carlin,14,2:09.376,129376,903,,False,14:36:18,2:09.376,129376,153.404
fa-44,fa-7,2023,7,8,8,,False,,14,chloe-chong,prema-racing,13,2:09.491,129491,1018,,False,14:34:30,2:09.491,129491,153.267
fa-44,fa-7,2023,7,9,9,,False,,16,bianca-bustamante,prema-racing,14,2:09.515,129515,1042,,False,14:32:19,2:09.515,129515,153.239
fa-44,fa-7,2023,7,10,10,,False,,9,chloe-grant,art-grand-prix,14,2:09.705,129705,1232,,False,14:15:05,2:09.705,129705,153.014
fa-44,fa-7,2023,7,11,11,,False,,12,megan-gilkes,rodin-carlin,13,2:10.374,130374,1901,,False,14:32:17,2:10.374,130374,152.229
fa-44,fa-7,2023,7,12,12,,False,,2,lola-lovinfosse,campos-racing,13,2:10.401,130401,1928,,False,14:13:24,2:10.401,130401,152.198
fa-44,fa-7,2023,7,13,13,,False,,6,amna-al-qubaisi,mp-motorsport,14,2:10.420,130420,1947,,False,14:08:49,2:10.420,130420,152.176
fa-44,fa-7,2023,7,14,14,,False,,8,carrie-schreiner,art-grand-prix,13,2:10.503,130503,2030,,False,14:15:10,2:10.503,130503,152.079
fa-44,fa-7,2023,7,15,15,,False,,3,maite-caceres,campos-racing,14,2:10.759,130759,2286,,False,14:33:57,2:10.759,130759,151.781
fa-45,fa-7,2023,7,1,1,,False,,15,marta-garcia,prema-racing,6,2:08.214,128214,,,False,17:48:37,2:08.214,128214,154.794
fa-45,fa-7,2023,7,2,2,,False,,10,abbi-pulling,rodin-carlin,7,2:08.534,128534,320,,False,17:46:44,2:08.534,128534,154.408
fa-45,fa-7,2023,7,3,3,,False,,1,nerea-marti,campos-racing,7,2:08.696,128696,482,,False,17:50:21,2:08.696,128696,154.214
fa-45,fa-7,2023,7,4,4,,False,,7,lena-buhler,art-grand-prix,7,2:08.719,128719,505,,False,17:46:51,2:08.719,128719,154.187
fa-45,fa-7,2023,7,5,5,,False,,11,jessica-edgar,rodin-carlin,7,2:08.759,128759,545,,False,17:48:57,2:08.759,128759,154.139
fa-45,fa-7,2023,7,6,6,,False,,16,bianca-bustamante,prema-racing,7,2:08.812,128812,598,,False,17:44:22,2:08.812,128812,154.075
fa-45,fa-7,2023,7,7,7,,False,,14,chloe-chong,prema-racing,7,2:08.895,128895,681,,False,17:51:21,2:08.895,128895,153.976
fa-45,fa-7,2023,7,8,8,,False,,4,hamda-al-qubaisi,mp-motorsport,7,2:09.170,129170,956,,False,17:50:36,2:09.170,129170,153.648
fa-45,fa-7,2023,7,9,9,,False,,9,chloe-grant,art-grand-prix,7,2:09.439,129439,1225,,False,17:51:53,2:09.439,129439,153.329
fa-45,fa-7,2023,7,10,10,,False,,2,lola-lovinfosse,campos-racing,7,2:09.440,129440,1226,,False,17:50:25,2:09.440,129440,153.328
fa-45,fa-7,2023,7,11,11,,False,,5,emely-de-heus,mp-motorsport,7,2:09.453,129453,1239,,False,17:50:41,2:09.453,129453,153.312
fa-45,fa-7,2023,7,12,12,,False,,6,amna-al-qubaisi,mp-motorsport,7,2:09.534,129534,1320,,False,17:46:18,2:09.534,129534,153.216
fa-45,fa-7,2023,7,13,13,,False,,12,megan-gilkes,rodin-carlin,7,2:09.660,129660,1446,,False,17:50:34,2:09.660,129660,153.068
fa-45,fa-7,2023,7,14,14,,False,,8,carrie-schreiner,art-grand-prix,7,2:10.258,130258,2044,,False,17:52:02,2:10.258,130258,152.365
fa-45,fa-7,2023,7,15,15,,False,,3,maite-caceres,campos-racing,7,2:10.336,130336,2122,,False,17:46:08,2:10.336,130336,152.274
fa-46,fa-7,2023,7,1,1,,False,,11,jessica-edgar,rodin-carlin,7,2:07.962,127962,,,False,18:16:20,2:07.962,127962,155.099
fa-46,fa-7,2023,7,2,2,,False,,15,marta-garcia,prema-racing,7,2:08.018,128018,56,,False,18:13:48,2:08.018,128018,155.031
fa-46,fa-7,2023,7,3,3,,False,,1,nerea-marti,campos-racing,7,2:08.053,128053,91,,False,18:12:52,2:08.053,128053,154.988
fa-46,fa-7,2023,7,4,4,,False,,7,lena-buhler,art-grand-prix,7,2:08.255,128255,293,,False,18:15:46,2:08.255,128255,154.744
fa-46,fa-7,2023,7,5,5,,False,,10,abbi-pulling,rodin-carlin,7,2:08.358,128358,396,,False,18:13:35,2:08.358,128358,154.620
fa-46,fa-7,2023,7,6,6,,False,,4,hamda-al-qubaisi,mp-motorsport,6,2:08.382,128382,420,,False,18:13:29,2:08.382,128382,154.591
fa-46,fa-7,2023,7,7,7,,False,,14,chloe-chong,prema-racing,7,2:08.447,128447,485,,False,18:16:33,2:08.447,128447,154.513
fa-46,fa-7,2023,7,8,8,,False,,5,emely-de-heus,mp-motorsport,7,2:08.649,128649,687,,False,18:13:30,2:08.649,128649,154.270
fa-46,fa-7,2023,7,9,9,,False,,16,bianca-bustamante,prema-racing,7,2:08.712,128712,750,,False,18:09:33,2:08.712,128712,154.195
fa-46,fa-7,2023,7,10,10,,False,,9,chloe-grant,art-grand-prix,7,2:08.796,128796,834,,False,18:13:42,2:08.796,128796,154.094
fa-46,fa-7,2023,7,11,11,,False,,2,lola-lovinfosse,campos-racing,7,2:08.832,128832,870,,False,18:12:55,2:08.832,128832,154.051
fa-46,fa-7,2023,7,12,12,,False,,6,amna-al-qubaisi,mp-motorsport,6,2:09.179,129179,1217,,False,18:11:23,2:09.179,129179,153.637
fa-46,fa-7,2023,7,13,13,,False,,3,maite-caceres,campos-racing,7,2:09.282,129282,1320,,False,18:10:55,2:09.282,129282,153.515
fa-46,fa-7,2023,7,14,14,,False,,12,megan-gilkes,rodin-carlin,7,2:09.556,129556,1594,,False,18:15:37,2:09.556,129556,153.190
fa-46,fa-7,2023,7,15,15,,False,,8,carrie-schreiner,art-grand-prix,7,2:09.782,129782,1820,,False,18:13:56,2:09.782,129782,152.924
fa-47,fa-7,2023,7,1,1,28,True,,15,marta-garcia,prema-racing,12,29:17.016,1757016,,,True,11,2:08.107,128107,134.887
fa-47,fa-7,2023,7,2,2,18,False,,10,abbi-pulling,rodin-carlin,12,29:17.493,1757493,477,,False,11,2:08.110,128110,134.850
fa-47,fa-7,2023,7,3,3,15,False,,7,lena-buhler,art-grand-prix,12,29:19.663,1759663,2647,,False,12,2:08.169,128169,134.684
fa-47,fa-7,2023,7,4,4,12,False,,16,bianca-bustamante,prema-racing,12,29:23.425,1763425,6409,,False,11,2:08.268,128268,134.396
fa-47,fa-7,2023,7,5,5,10,False,,11,jessica-edgar,rodin-carlin,12,29:25.037,1765037,8021,,False,12,2:08.868,128868,134.274
fa-47,fa-7,2023,7,6,6,8,False,,4,hamda-al-qubaisi,mp-motorsport,12,29:25.403,1765403,8387,,False,12,2:08.903,128903,134.246
fa-47,fa-7,2023,7,7,7,6,False,,14,chloe-chong,prema-racing,12,29:26.972,1766972,9956,,False,11,2:08.961,128961,134.127
fa-47,fa-7,2023,7,8,8,4,False,,6,amna-al-qubaisi,mp-motorsport,12,29:27.965,1767965,10949,,False,11,2:08.961,128961,134.051
fa-47,fa-7,2023,7,9,9,2,False,,1,nerea-marti,campos-racing,12,29:23.177,1763177,6161,,False,10,2:08.756,128756,134.415
fa-47,fa-7,2023,7,10,10,1,False,,2,lola-lovinfosse,campos-racing,12,29:29.877,1769877,12861,,False,10,2:09.456,129456,133.906
fa-47,fa-7,2023,7,11,11,0,False,,8,carrie-schreiner,art-grand-prix,12,29:31.564,1771564,14548,,False,11,2:09.643,129643,133.779
fa-47,fa-7,2023,7,12,12,0,False,,12,megan-gilkes,rodin-carlin,12,29:37.472,1777472,20456,,False,9,2:10.223,130223,133.334
fa-47,fa-7,2023,7,13,,0,False,Ret,3,maite-caceres,campos-racing,1,2:16.863,136863,,,False,,,,136.516
fa-47,fa-7,2023,7,14,,0,False,Ret,5,emely-de-heus,mp-motorsport,1,2:16.510,136510,,,False,,,,136.869
fa-47,fa-7,2023,7,15,,0,False,Ret,9,chloe-grant,art-grand-prix,1,2:16.600,136600,,,False,,,,136.778
fa-48,fa-7,2023,7,1,1,10,False,,4,hamda-al-qubaisi,mp-motorsport,8,17:13.796,1033796,,,False,4,2:08.676,128676,152.459
fa-48,fa-7,2023,7,2,2,8,False,,7,lena-buhler,art-grand-prix,8,17:15.529,1035529,1733,,False,4,2:08.988,128988,152.203
fa-48,fa-7,2023,7,3,3,6,False,,11,jessica-edgar,rodin-carlin,8,17:19.797,1039797,6001,,False,5,2:09.343,129343,151.579
fa-48,fa-7,2023,7,4,4,6,False,,10,abbi-pulling,rodin-carlin,8,17:24.579,1044579,10784,,True,8,2:08.515,128515,150.885
fa-48,fa-7,2023,7,5,5,4,False,,1,nerea-marti,campos-racing,8,17:25.882,1045882,12086,,False,8,2:09.019,129019,150.697
fa-48,fa-7,2023,7,6,6,3,False,,14,chloe-chong,prema-racing,8,17:27.621,1047621,13825,,False,3,2:10.012,130012,150.447
fa-48,fa-7,2023,7,7,7,2,False,,16,bianca-bustamante,prema-racing,8,17:29.160,1049160,15364,,False,4,2:09.094,129094,150.226
fa-48,fa-7,2023,7,8,8,1,False,,2,lola-lovinfosse,campos-racing,8,17:30.668,1050668,16872,,False,5,2:10.299,130299,150.010
fa-48,fa-7,2023,7,9,9,0,False,,9,chloe-grant,art-grand-prix,8,17:31.178,1051178,17382,,False,4,2:10.307,130307,149.938
fa-48,fa-7,2023,7,10,10,0,False,,5,emely-de-heus,mp-motorsport,8,17:31.581,1051581,17785,,False,6,2:09.999,129999,149.880
fa-48,fa-7,2023,7,11,11,0,False,,8,carrie-schreiner,art-grand-prix,8,17:33.656,1053656,19860,,False,6,2:10.387,130387,149.585
fa-48,fa-7,2023,7,12,12,0,False,,3,maite-caceres,campos-racing,8,17:35.357,1055357,21561,,False,6,2:10.280,130280,149.344
fa-48,fa-7,2023,7,13,13,0,False,,12,megan-gilkes,rodin-carlin,8,17:43.990,1063990,30194,,False,5,2:10.798,130798,148.132
fa-48,fa-7,2023,7,14,14,0,False,,6,amna-al-qubaisi,mp-motorsport,8,18:02.930,1082930,49134,,False,7,2:11.260,131260,145.541
fa-48,fa-7,2023,7,15,,0,False,Ret,15,marta-garcia,prema-racing,4,8:49.846,529846,,,False,2,2:10.779,130779,147.636
fa-49,fa-7,2023,7,1,1,28,True,,11,jessica-edgar,rodin-carlin,12,25:45.591,1545591,,,True,4,2:08.225,128225,153.338
fa-49,fa-7,2023,7,2,2,18,False,,1,nerea-marti,campos-racing,12,25:48.146,1548146,2555,,False,6,2:08.503,128503,153.085
fa-49,fa-7,2023,7,3,3,15,False,,15,marta-garcia,prema-racing,12,25:48.367,1548367,2776,,False,6,2:08.576,128576,153.063
fa-49,fa-7,2023,7,4,4,12,False,,7,lena-buhler,art-grand-prix,12,25:48.974,1548974,3383,,False,5,2:08.606,128606,153.003
fa-49,fa-7,2023,7,5,5,10,False,,4,hamda-al-qubaisi,mp-motorsport,12,25:49.489,1549489,3898,,False,4,2:08.737,128737,152.952
fa-49,fa-7,2023,7,6,6,8,False,,10,abbi-pulling,rodin-carlin,12,25:50.704,1550704,5113,,False,8,2:08.620,128620,152.833
fa-49,fa-7,2023,7,7,7,6,False,,5,emely-de-heus,mp-motorsport,12,26:01.367,1561367,15776,,False,12,2:09.301,129301,151.789
fa-49,fa-7,2023,7,8,8,4,False,,14,chloe-chong,prema-racing,12,26:01.968,1561968,16377,,False,7,2:09.597,129597,151.730
fa-49,fa-7,2023,7,9,9,2,False,,9,chloe-grant,art-grand-prix,12,26:02.963,1562963,17372,,False,6,2:09.625,129625,151.634
fa-49,fa-7,2023,7,10,10,1,False,,6,amna-al-qubaisi,mp-motorsport,12,26:09.605,1569605,24014,,False,6,2:09.757,129757,150.992
fa-49,fa-7,2023,7,11,11,0,False,,12,megan-gilkes,rodin-carlin,12,26:14.128,1574128,28537,,False,9,2:09.862,129862,150.558
fa-49,fa-7,2023,7,12,12,0,False,,3,maite-caceres,campos-racing,12,26:16.269,1576269,30678,,False,10,2:09.993,129993,150.354
fa-49,fa-7,2023,7,13,13,0,False,,16,bianca-bustamante,prema-racing,12,26:25.633,1585633,40042,,False,8,2:09.348,129348,149.466
fa-49,fa-7,2023,7,14,14,0,False,,8,carrie-schreiner,art-grand-prix,12,26:26.931,1586931,41340,,False,5,2:10.099,130099,149.344
fa-49,fa-7,2023,7,15,15,0,False,,2,lola-lovinfosse,campos-racing,12,26:36.195,1596195,50604,,False,8,2:09.483,129483,148.477
fa-76,fa-8,2024,1,1,1,,False,,28,doriane-pin,prema-racing,15,2:04.889,124889,,,False,14:42:56,2:04.889,124889,177.969
fa-76,fa-8,2024,1,2,2,,False,,9,abbi-pulling,rodin-motorsport,15,2:05.101,125101,212,,False,14:46:08,2:05.101,125101,177.667
fa-76,fa-8,2024,1,3,3,,False,,57,lia-block,art-grand-prix,15,2:05.646,125646,757,,False,14:46:43,2:05.646,125646,176.896
fa-76,fa-8,2024,1,4,4,,False,,30,nerea-marti,campos-racing,15,2:05.674,125674,785,,False,14:45:06,2:05.674,125674,176.857
fa-76,fa-8,2024,1,5,5,,False,,64,maya-weug,prema-racing,15,2:05.858,125858,969,,False,14:45:05,2:05.858,125858,176.599
fa-76,fa-8,2024,1,6,6,,False,,3,lola-lovinfosse,rodin-motorsport,14,2:05.939,125939,1050,,False,14:41:37,2:05.939,125939,176.485
fa-76,fa-8,2024,1,7,7,,False,,14,chloe-chambers,campos-racing,16,2:05.966,125966,1077,,False,14:47:05,2:05.966,125966,176.447
fa-76,fa-8,2024,1,8,8,,False,,15,carrie-schreiner,campos-racing,15,2:06.201,126201,1312,,False,14:46:37,2:06.201,126201,176.119
fa-76,fa-8,2024,1,9,9,,False,,19,tina-hausmann,prema-racing,16,2:06.354,126354,1465,,False,14:45:19,2:06.354,126354,175.905
fa-76,fa-8,2024,1,10,10,,False,,17,jessica-edgar,rodin-motorsport,14,2:06.355,126355,1466,,False,14:42:18,2:06.355,126355,175.904
fa-76,fa-8,2024,1,11,11,,False,,88,amna-al-qubaisi,mp-motorsport,15,2:06.363,126363,1474,,False,14:45:21,2:06.363,126363,175.893
